BGC,SS_NoSpace,SppVar,Feasible,Confirmed
ICHwc,ICHwc/01,Bl,1,C4
ICHwc,ICHwc/01,Ep,2,C4
ICHwc,ICHwc/01,Hw,1,C4
ICHwc,ICHwc/01,Pli,2,C4
ICHwc,ICHwc/01,Sxw,1,C4
ICHwc,ICHwc/02,At,3,B2
ICHwc,ICHwc/02,Bl,3,B2
ICHwc,ICHwc/02,Hw,3,B2
ICHwc,ICHwc/02,Pli,2,B2
ICHwc,ICHwc/03,At,2,
ICHwc,ICHwc/03,Bl,1,
ICHwc,ICHwc/03,Ep,2,
ICHwc,ICHwc/03,Hw,1,
ICHwc,ICHwc/03,Pli,1,
ICHwc,ICHwc/03,Sxw,1,
ICHwc,ICHwc/04,Act,3,
ICHwc,ICHwc/04,At,3,
ICHwc,ICHwc/04,Bl,1,
ICHwc,ICHwc/04,Ep,3,
ICHwc,ICHwc/04,Hw,2,
ICHwc,ICHwc/04,Pli,3,
ICHwc,ICHwc/04,Sxw,1,
ICHwc,ICHwc/05,Act,3,
ICHwc,ICHwc/05,At,3,
ICHwc,ICHwc/05,Bl,1,
ICHwc,ICHwc/05,Ep,3,
ICHwc,ICHwc/05,Hw,2,
ICHwc,ICHwc/05,Pli,3,
ICHwc,ICHwc/05,Sxw,1,
ICHwc,ICHwc/06,Act,1,
ICHwc,ICHwc/06,At,3,
ICHwc,ICHwc/06,Bl,1,
ICHwc,ICHwc/06,Ep,3,
ICHwc,ICHwc/06,Hw,3,
ICHwc,ICHwc/06,Pli,3,
ICHwc,ICHwc/06,Sxw,1,
ICHwc,ICHwc/07,Bl,2,
ICHwc,ICHwc/07,Hw,3,
ICHwc,ICHwc/07,Pli,3,
ICHwc,ICHwc/07,Sxw,1,
ICHwc,ICHwc/08,Act,3,D6
ICHwc,ICHwc/08,At,3,D6
ICHwc,ICHwc/08,Bl,1,D6
ICHwc,ICHwc/08,Ep,3,D6
ICHwc,ICHwc/08,Hw,3,D6
ICHwc,ICHwc/08,Sxw,1,D6
ICHwc,ICHwc/Ro,X,1,
ICHwk1,ICHwk1/01,Act,3,C4
ICHwk1,ICHwk1/01,At,2,C4
ICHwk1,ICHwk1/01,Bl,2,C4
ICHwk1,ICHwk1/01,Cw,1,C4
ICHwk1,ICHwk1/01,Ep,2,C4
ICHwk1,ICHwk1/01,Fdi,2,C4
ICHwk1,ICHwk1/01,Hw,1,C4
ICHwk1,ICHwk1/01,Lw,3,C4
ICHwk1,ICHwk1/01,Pli,4,C4
ICHwk1,ICHwk1/01,Pw,3,C4
ICHwk1,ICHwk1/01,Sxw,1,C4
ICHwk1,ICHwk1/02,Bl,3,B2
ICHwk1,ICHwk1/02,Cw,3,B2
ICHwk1,ICHwk1/02,Fdi,1,B2
ICHwk1,ICHwk1/02,Hw,3,B2
ICHwk1,ICHwk1/02,Pli,1,B2
ICHwk1,ICHwk1/02,Pw,3,B2
ICHwk1,ICHwk1/02,Sxw,3,B2
ICHwk1,ICHwk1/03,Bl,3,
ICHwk1,ICHwk1/03,Cw,2,
ICHwk1,ICHwk1/03,Fdi,1,
ICHwk1,ICHwk1/03,Hw,2,
ICHwk1,ICHwk1/03,Lw,2,
ICHwk1,ICHwk1/03,Pli,4,
ICHwk1,ICHwk1/03,Pw,3,
ICHwk1,ICHwk1/03,Sxw,3,
ICHwk1,ICHwk1/04,Act,3,
ICHwk1,ICHwk1/04,At,2,
ICHwk1,ICHwk1/04,Bl,3,
ICHwk1,ICHwk1/04,Cw,2,
ICHwk1,ICHwk1/04,Ep,2,
ICHwk1,ICHwk1/04,Fdi,2,
ICHwk1,ICHwk1/04,Hw,1,
ICHwk1,ICHwk1/04,Lw,2,
ICHwk1,ICHwk1/04,Pli,4,
ICHwk1,ICHwk1/04,Pw,3,
ICHwk1,ICHwk1/04,Sxw,2,
ICHwk1,ICHwk1/05,Act,2,
ICHwk1,ICHwk1/05,At,3,
ICHwk1,ICHwk1/05,Bl,2,
ICHwk1,ICHwk1/05,Cw,1,
ICHwk1,ICHwk1/05,Ep,2,
ICHwk1,ICHwk1/05,Fdi,2,
ICHwk1,ICHwk1/05,Hw,1,
ICHwk1,ICHwk1/05,Lw,3,
ICHwk1,ICHwk1/05,Pli,3,
ICHwk1,ICHwk1/05,Pw,3,
ICHwk1,ICHwk1/05,Sxw,1,
ICHwk1,ICHwk1/06,Act,2,D6
ICHwk1,ICHwk1/06,At,3,D6
ICHwk1,ICHwk1/06,Bl,2,D6
ICHwk1,ICHwk1/06,Cw,1,D6
ICHwk1,ICHwk1/06,Ep,3,D6
ICHwk1,ICHwk1/06,Hw,2,D6
ICHwk1,ICHwk1/06,Pli,3,D6
ICHwk1,ICHwk1/06,Pw,3,D6
ICHwk1,ICHwk1/06,Sxw,1,D6
ICHwk1,ICHwk1/07,Act,2,
ICHwk1,ICHwk1/07,At,3,
ICHwk1,ICHwk1/07,Bl,2,
ICHwk1,ICHwk1/07,Cw,1,
ICHwk1,ICHwk1/07,Ep,3,
ICHwk1,ICHwk1/07,Hw,2,
ICHwk1,ICHwk1/07,Pli,4,
ICHwk1,ICHwk1/07,Pw,3,
ICHwk1,ICHwk1/07,Sxw,1,
ICHwk1,ICHwk1/08,Act,3,
ICHwk1,ICHwk1/08,At,3,
ICHwk1,ICHwk1/08,Bl,2,
ICHwk1,ICHwk1/08,Cw,1,
ICHwk1,ICHwk1/08,Ep,3,
ICHwk1,ICHwk1/08,Hw,1,
ICHwk1,ICHwk1/08,Pli,4,
ICHwk1,ICHwk1/08,Sxw,1,
ICHwk1,ICHwk1/Ro,X,1,
ICHwk2,ICHwk2/01,Act,3,C4
ICHwk2,ICHwk2/01,At,2,C4
ICHwk2,ICHwk2/01,Bl,2,C4
ICHwk2,ICHwk2/01,Cw,2,C4
ICHwk2,ICHwk2/01,Ep,2,C4
ICHwk2,ICHwk2/01,Fdi,2,C4
ICHwk2,ICHwk2/01,Hw,1,C4
ICHwk2,ICHwk2/01,Lw,3,C4
ICHwk2,ICHwk2/01,Pli,1,C4
ICHwk2,ICHwk2/01,Sxw,1,C4
ICHwk2,ICHwk2/01,Act,3,C4
ICHwk2,ICHwk2/01a,At,2,C4
ICHwk2,ICHwk2/01a,Bl,2,C4
ICHwk2,ICHwk2/01a,Cw,2,C4
ICHwk2,ICHwk2/01a,Ep,2,C4
ICHwk2,ICHwk2/01a,Fdi,2,C4
ICHwk2,ICHwk2/01a,Hw,1,C4
ICHwk2,ICHwk2/01a,Lw,3,C4
ICHwk2,ICHwk2/01a,Pli,1,C4
ICHwk2,ICHwk2/01a,Sxw,1,C4
ICHwk2,ICHwk2/01b,Act,3,C4
ICHwk2,ICHwk2/01b,At,2,C4
ICHwk2,ICHwk2/01b,Bl,2,C4
ICHwk2,ICHwk2/01b,Cw,2,C4
ICHwk2,ICHwk2/01b,Ep,2,C4
ICHwk2,ICHwk2/01b,Fdi,2,C4
ICHwk2,ICHwk2/01b,Hw,1,C4
ICHwk2,ICHwk2/01b,Lw,3,C4
ICHwk2,ICHwk2/01b,Pli,1,C4
ICHwk2,ICHwk2/01b,Sxw,1,C4
ICHwk2,ICHwk2/02,At,3,B2
ICHwk2,ICHwk2/02,Bl,3,B2
ICHwk2,ICHwk2/02,Cw,3,B2
ICHwk2,ICHwk2/02,Fdi,2,B2
ICHwk2,ICHwk2/02,Hw,3,B2
ICHwk2,ICHwk2/02,Pli,2,B2
ICHwk2,ICHwk2/03,At,3,
ICHwk2,ICHwk2/03,Bl,3,
ICHwk2,ICHwk2/03,Cw,3,
ICHwk2,ICHwk2/03,Fdi,2,
ICHwk2,ICHwk2/03,Hw,3,
ICHwk2,ICHwk2/03,Pli,2,
ICHwk2,ICHwk2/04,At,3,
ICHwk2,ICHwk2/04,Bl,3,
ICHwk2,ICHwk2/04,Cw,2,
ICHwk2,ICHwk2/04,Ep,2,
ICHwk2,ICHwk2/04,Fdi,1,
ICHwk2,ICHwk2/04,Hw,1,
ICHwk2,ICHwk2/04,Lw,3,
ICHwk2,ICHwk2/04,Pli,1,
ICHwk2,ICHwk2/04,Sxw,3,
ICHwk2,ICHwk2/05,Act,3,
ICHwk2,ICHwk2/05,Bl,1,
ICHwk2,ICHwk2/05,Cw,2,
ICHwk2,ICHwk2/05,Lw,3,
ICHwk2,ICHwk2/05,Pli,1,
ICHwk2,ICHwk2/05,Sxw,1,
ICHwk2,ICHwk2/06,Act,3,
ICHwk2,ICHwk2/06,Bl,1,
ICHwk2,ICHwk2/06,Pli,2,
ICHwk2,ICHwk2/06,Sxw,1,
ICHwk2,ICHwk2/07,Act,2,
ICHwk2,ICHwk2/07,At,3,
ICHwk2,ICHwk2/07,Bl,2,
ICHwk2,ICHwk2/07,Cw,2,
ICHwk2,ICHwk2/07,Ep,3,
ICHwk2,ICHwk2/07,Fdi,2,
ICHwk2,ICHwk2/07,Hw,2,
ICHwk2,ICHwk2/07,Pli,3,
ICHwk2,ICHwk2/07,Sxw,1,
ICHwk2,ICHwk2/08,Act,2,D6
ICHwk2,ICHwk2/08,Bl,2,D6
ICHwk2,ICHwk2/08,Cw,2,D6
ICHwk2,ICHwk2/08,Hw,3,D6
ICHwk2,ICHwk2/08,Sxw,1,D6
ICHwk2,ICHwk2/Ro,X,1,
ICHwk3,ICHwk3/01,Act,3,C4
ICHwk3,ICHwk3/01,At,2,C4
ICHwk3,ICHwk3/01,Bl,2,C4
ICHwk3,ICHwk3/01,Cw,1,C4
ICHwk3,ICHwk3/01,Ep,2,C4
ICHwk3,ICHwk3/01,Fdi,2,C4
ICHwk3,ICHwk3/01,Hw,1,C4
ICHwk3,ICHwk3/01,Lw,3,C4
ICHwk3,ICHwk3/01,Pli,2,C4
ICHwk3,ICHwk3/01,Sxw,1,C4
ICHwk3,ICHwk3/02,Hw,2,
ICHwk3,ICHwk3/02,Pli,2,
ICHwk3,ICHwk3/02,Sxw,3,
ICHwk3,ICHwk3/03,At,3,B2
ICHwk3,ICHwk3/03,Bl,3,B2
ICHwk3,ICHwk3/03,Cw,3,B2
ICHwk3,ICHwk3/03,Ep,3,B2
ICHwk3,ICHwk3/03,Fdi,1,B2
ICHwk3,ICHwk3/03,Hw,2,B2
ICHwk3,ICHwk3/03,Pli,2,B2
ICHwk3,ICHwk3/03,Sxw,3,B2
ICHwk3,ICHwk3/04,At,3,
ICHwk3,ICHwk3/04,Bl,3,
ICHwk3,ICHwk3/04,Cw,2,
ICHwk3,ICHwk3/04,Ep,2,
ICHwk3,ICHwk3/04,Fdi,1,
ICHwk3,ICHwk3/04,Hw,1,
ICHwk3,ICHwk3/04,Pli,1,
ICHwk3,ICHwk3/04,Sxw,3,
ICHwk3,ICHwk3/05,Act,2,
ICHwk3,ICHwk3/05,At,2,
ICHwk3,ICHwk3/05,Bl,2,
ICHwk3,ICHwk3/05,Cw,1,
ICHwk3,ICHwk3/05,Ep,2,
ICHwk3,ICHwk3/05,Fdi,2,
ICHwk3,ICHwk3/05,Hw,1,
ICHwk3,ICHwk3/05,Pli,2,
ICHwk3,ICHwk3/05,Sxw,1,
ICHwk3,ICHwk3/06,Act,2,D6
ICHwk3,ICHwk3/06,At,2,D6
ICHwk3,ICHwk3/06,Bl,2,D6
ICHwk3,ICHwk3/06,Cw,1,D6
ICHwk3,ICHwk3/06,Ep,2,D6
ICHwk3,ICHwk3/06,Hw,3,D6
ICHwk3,ICHwk3/06,Pli,2,D6
ICHwk3,ICHwk3/06,Sxw,1,D6
ICHwk3,ICHwk3/07,Act,3,
ICHwk3,ICHwk3/07,At,3,
ICHwk3,ICHwk3/07,Cw,3,
ICHwk3,ICHwk3/07,Ep,3,
ICHwk3,ICHwk3/07,Hw,2,
ICHwk3,ICHwk3/07,Pli,2,
ICHwk3,ICHwk3/07,Sxw,2,
ICHwk3,ICHwk3/08,Act,3,
ICHwk3,ICHwk3/08,Bl,2,
ICHwk3,ICHwk3/08,Cw,2,
ICHwk3,ICHwk3/08,Hw,2,
ICHwk3,ICHwk3/08,Sxw,2,
ICHwk3,ICHwk3/09,Bl,2,
ICHwk3,ICHwk3/09,Pli,3,
ICHwk3,ICHwk3/09,Sb,3,
ICHwk3,ICHwk3/Ro,X,1,
ICHwk4,ICHwk4/01,Act,2,WHM
ICHwk4,ICHwk4/01,At,2,WHM
ICHwk4,ICHwk4/01,Bl,1,WHM
ICHwk4,ICHwk4/01,Cw,1,WHM
ICHwk4,ICHwk4/01,Ep,1,WHM
ICHwk4,ICHwk4/01,Fdi,1,WHM
ICHwk4,ICHwk4/01,Hw,1,WHM
ICHwk4,ICHwk4/01,Lw,3,WHM
ICHwk4,ICHwk4/01,Pli,1,WHM
ICHwk4,ICHwk4/01,Pw,4,WHM
ICHwk4,ICHwk4/01,Sxw,1,WHM
ICHwk4,ICHwk4/01a,Act,2,WHM
ICHwk4,ICHwk4/01a,At,2,WHM
ICHwk4,ICHwk4/01a,Bl,1,WHM
ICHwk4,ICHwk4/01a,Cw,1,WHM
ICHwk4,ICHwk4/01a,Ep,1,WHM
ICHwk4,ICHwk4/01a,Fdi,1,WHM
ICHwk4,ICHwk4/01a,Hw,1,WHM
ICHwk4,ICHwk4/01a,Lw,3,WHM
ICHwk4,ICHwk4/01a,Pli,1,WHM
ICHwk4,ICHwk4/01a,Pw,4,WHM
ICHwk4,ICHwk4/01a,Sxw,1,WHM
ICHwk4,ICHwk4/01b,Act,2,WHM
ICHwk4,ICHwk4/01b,At,2,WHM
ICHwk4,ICHwk4/01b,Bl,1,WHM
ICHwk4,ICHwk4/01b,Cw,1,WHM
ICHwk4,ICHwk4/01b,Ep,1,WHM
ICHwk4,ICHwk4/01b,Fdi,1,WHM
ICHwk4,ICHwk4/01b,Hw,1,WHM
ICHwk4,ICHwk4/01b,Lw,3,WHM
ICHwk4,ICHwk4/01b,Pli,1,WHM
ICHwk4,ICHwk4/01b,Pw,4,WHM
ICHwk4,ICHwk4/01b,Sxw,1,WHM
ICHwk4,ICHwk4/02,At,3,WHM
ICHwk4,ICHwk4/02,Bl,3,WHM
ICHwk4,ICHwk4/02,Fdi,3,WHM
ICHwk4,ICHwk4/02,Hw,3,WHM
ICHwk4,ICHwk4/02,Pli,2,WHM
ICHwk4,ICHwk4/03,At,3,WHM
ICHwk4,ICHwk4/03,Fdi,2,WHM
ICHwk4,ICHwk4/03,Hw,3,WHM
ICHwk4,ICHwk4/03,Pli,2,WHM
ICHwk4,ICHwk4/03,Sxw,5,WHM
ICHwk4,ICHwk4/04,At,3,WHM
ICHwk4,ICHwk4/04,Bl,2,WHM
ICHwk4,ICHwk4/04,Fdi,1,WHM
ICHwk4,ICHwk4/04,Hw,2,WHM
ICHwk4,ICHwk4/04,Pli,1,WHM
ICHwk4,ICHwk4/04,Sxw,2,WHM
ICHwk4,ICHwk4/05,At,1,WHM
ICHwk4,ICHwk4/05,Bl,3,WHM
ICHwk4,ICHwk4/05,Cw,3,WHM
ICHwk4,ICHwk4/05,Ep,1,WHM
ICHwk4,ICHwk4/05,Fdi,1,WHM
ICHwk4,ICHwk4/05,Hw,1,WHM
ICHwk4,ICHwk4/05,Pli,1,WHM
ICHwk4,ICHwk4/05,Sxw,3,WHM
ICHwk4,ICHwk4/06,Act,2,WHM
ICHwk4,ICHwk4/06,At,3,WHM
ICHwk4,ICHwk4/06,Bl,1,WHM
ICHwk4,ICHwk4/06,Ep,3,WHM
ICHwk4,ICHwk4/06,Hw,3,WHM
ICHwk4,ICHwk4/06,Pli,2,WHM
ICHwk4,ICHwk4/06,Sxw,1,WHM
ICHwk4,ICHwk4/07,Act,1,WHM
ICHwk4,ICHwk4/07,At,3,WHM
ICHwk4,ICHwk4/07,Bl,1,WHM
ICHwk4,ICHwk4/07,Cw,2,WHM
ICHwk4,ICHwk4/07,Ep,2,WHM
ICHwk4,ICHwk4/07,Fdi,2,WHM
ICHwk4,ICHwk4/07,Hw,2,WHM
ICHwk4,ICHwk4/07,Pli,3,WHM
ICHwk4,ICHwk4/07,Sxw,1,WHM
ICHwk4,ICHwk4/08,Act,3,WHM
ICHwk4,ICHwk4/08,Bl,2,WHM
ICHwk4,ICHwk4/08,Cw,2,WHM
ICHwk4,ICHwk4/08,Pli,3,WHM
ICHwk4,ICHwk4/08,Sxw,2,WHM
ICHwk4,ICHwk4/Ro,X,1,
ICHxm1,ICHxm1/101,Cw,2,WHM
ICHxm1,ICHxm1/101,Ep,1,WHM
ICHxm1,ICHxm1/101,Fdi,1,WHM
ICHxm1,ICHxm1/101,Lw,2,WHM
ICHxm1,ICHxm1/101,Pli,2,WHM
ICHxm1,ICHxm1/102,Fdi,3,WHM
ICHxm1,ICHxm1/102,Pyi,2,WHM
ICHxm1,ICHxm1/103,Fdi,2,WHM
ICHxm1,ICHxm1/103,Pyi,2,WHM
ICHxm1,ICHxm1/104,Fdi,1,WHM
ICHxm1,ICHxm1/104,Lw,2,WHM
ICHxm1,ICHxm1/104,Pli,3,WHM
ICHxm1,ICHxm1/104.1,Fdi,1,WHM
ICHxm1,ICHxm1/104.1,Lw,2,WHM
ICHxm1,ICHxm1/104.1,Pli,3,WHM
ICHxm1,ICHxm1/104.2,Fdi,1,WHM
ICHxm1,ICHxm1/104.2,Lw,2,WHM
ICHxm1,ICHxm1/104.2,Pli,3,WHM
ICHxm1,ICHxm1/110,Cw,1,WHM
ICHxm1,ICHxm1/110,Ep,1,WHM
ICHxm1,ICHxm1/110,Fdi,1,WHM
ICHxm1,ICHxm1/110,Lw,2,WHM
ICHxm1,ICHxm1/110,Pli,3,WHM
ICHxm1,ICHxm1/110,Sxw,2,WHM
ICHxm1,ICHxm1/111,Cw,1,WHM
ICHxm1,ICHxm1/111,Ep,2,WHM
ICHxm1,ICHxm1/111,Fdi,3,WHM
ICHxm1,ICHxm1/111,Sxw,2,WHM
ICHxm1,ICHxm1/112,Cw,2,WHM
ICHxm1,ICHxm1/112,Ep,2,WHM
ICHxm1,ICHxm1/112,Fdi,4,WHM
ICHxm1,ICHxm1/112,Sxw,2,WHM
ICHxm1,ICHxm1/Ro,X,1,
ICHxw,ICHxw/101,At,2,C4
ICHxw,ICHxw/101,Bg,2,C4
ICHxw,ICHxw/101,Cw,2,C4
ICHxw,ICHxw/101,Ep,2,C4
ICHxw,ICHxw/101,Fdi,1,C4
ICHxw,ICHxw/101,Hw,3,C4
ICHxw,ICHxw/101,Lw,2,C4
ICHxw,ICHxw/101,Pli,3,C4
ICHxw,ICHxw/101,Pw,2,C4
ICHxw,ICHxw/101,Pyi,3,C4
ICHxw,ICHxw/102,Ep,3,
ICHxw,ICHxw/102,Fdi,1,
ICHxw,ICHxw/102,Pyi,1,
ICHxw,ICHxw/103,At,2,B2
ICHxw,ICHxw/103,Ep,2,B2
ICHxw,ICHxw/103,Fdi,1,B2
ICHxw,ICHxw/103,Lw,2,B2
ICHxw,ICHxw/103,Pli,2,B2
ICHxw,ICHxw/103,Pyi,1,B2
ICHxw,ICHxw/104,At,2,
ICHxw,ICHxw/104,Bg,3,
ICHxw,ICHxw/104,Cw,3,
ICHxw,ICHxw/104,Ep,2,
ICHxw,ICHxw/104,Fdi,1,
ICHxw,ICHxw/104,Lw,2,
ICHxw,ICHxw/104,Pli,2,
ICHxw,ICHxw/104,Pw,3,
ICHxw,ICHxw/104,Pyi,2,
ICHxw,ICHxw/110,Act,2,
ICHxw,ICHxw/110,At,2,
ICHxw,ICHxw/110,Bg,2,
ICHxw,ICHxw/110,Cw,1,
ICHxw,ICHxw/110,Ep,2,
ICHxw,ICHxw/110,Fdi,2,
ICHxw,ICHxw/110,Hw,1,
ICHxw,ICHxw/110,Lw,2,
ICHxw,ICHxw/110,Pw,2,
ICHxw,ICHxw/110,Sxw,3,
ICHxw,ICHxw/111,Act,2,D6
ICHxw,ICHxw/111,At,3,D6
ICHxw,ICHxw/111,Bg,2,D6
ICHxw,ICHxw/111,Cw,1,D6
ICHxw,ICHxw/111,Ep,2,D6
ICHxw,ICHxw/111,Fdi,2,D6
ICHxw,ICHxw/111,Hw,1,D6
ICHxw,ICHxw/111,Lw,2,D6
ICHxw,ICHxw/111,Pw,2,D6
ICHxw,ICHxw/111,Sxw,3,D6
ICHxw,ICHxw/112,Act,1,
ICHxw,ICHxw/112,At,2,
ICHxw,ICHxw/112,Cw,1,
ICHxw,ICHxw/112,Hw,1,
ICHxw,ICHxw/112,Pw,3,
ICHxw,ICHxw/112,Sxw,1,
ICHxw,ICHxw/113,Act,2,
ICHxw,ICHxw/113,At,2,
ICHxw,ICHxw/113,Cw,1,
ICHxw,ICHxw/113,Ep,2,
ICHxw,ICHxw/113,Hw,1,
ICHxw,ICHxw/113,Pw,5,
ICHxw,ICHxw/113,Sxw,1,
ICHxw,ICHxw/Ro,X,1,
ICHxw_WA,ICHxw_WA/101,Bg,3,C4
ICHxw_WA,ICHxw_WA/101,Bl,5,C4
ICHxw_WA,ICHxw_WA/101,Cw,2,C4
ICHxw_WA,ICHxw_WA/101,Ep,2,C4
ICHxw_WA,ICHxw_WA/101,Fdi,1,C4
ICHxw_WA,ICHxw_WA/101,Hw,3,C4
ICHxw_WA,ICHxw_WA/101,Lw,1,C4
ICHxw_WA,ICHxw_WA/101,Pli,2,C4
ICHxw_WA,ICHxw_WA/101,Pyi,2,C4
ICHxw_WA,ICHxw_WA/101,Sxw,5,C4
ICHxw_WA,ICHxw_WA/102,Fdi,1,
ICHxw_WA,ICHxw_WA/102,Pyi,1,
ICHxw_WA,ICHxw_WA/103,Fdi,1,B2
ICHxw_WA,ICHxw_WA/103,Lw,2,B2
ICHxw_WA,ICHxw_WA/103,Pli,3,B2
ICHxw_WA,ICHxw_WA/103,Pyi,2,B2
ICHxw_WA,ICHxw_WA/110,At,2,
ICHxw_WA,ICHxw_WA/110,Bg,5,
ICHxw_WA,ICHxw_WA/110,Bl,2,
ICHxw_WA,ICHxw_WA/110,Cw,1,
ICHxw_WA,ICHxw_WA/110,Fdi,2,
ICHxw_WA,ICHxw_WA/110,Hw,3,
ICHxw_WA,ICHxw_WA/110,Lw,2,
ICHxw_WA,ICHxw_WA/110,Pli,2,
ICHxw_WA,ICHxw_WA/110,Sxw,3,
ICHxw_WA,ICHxw_WA/111,Bl,2,
ICHxw_WA,ICHxw_WA/111,Cw,2,
ICHxw_WA,ICHxw_WA/111,Fdi,3,
ICHxw_WA,ICHxw_WA/111,Sxw,1,
ICHxw_WA,ICHxw_WA/112,At,2,
ICHxw_WA,ICHxw_WA/112,Bg,3,
ICHxw_WA,ICHxw_WA/112,Bl,3,
ICHxw_WA,ICHxw_WA/112,Cw,1,
ICHxw_WA,ICHxw_WA/112,Ep,2,
ICHxw_WA,ICHxw_WA/112,Fdi,2,
ICHxw_WA,ICHxw_WA/112,Lw,1,
ICHxw_WA,ICHxw_WA/113,Act,1,D6
ICHxw_WA,ICHxw_WA/113,Cw,1,D6
ICHxw_WA,ICHxw_WA/113,Fdi,2,D6
ICHxw_WA,ICHxw_WA/113,Sxw,2,D6
ICHxw_WA,ICHxw_WA/Ro,X,1,
ICHxwa,ICHxwa/101,At,2,C4
ICHxwa,ICHxwa/101,Bg,2,C4
ICHxwa,ICHxwa/101,Cw,2,C4
ICHxwa,ICHxwa/101,Ep,2,C4
ICHxwa,ICHxwa/101,Fdi,1,C4
ICHxwa,ICHxwa/101,Hw,3,C4
ICHxwa,ICHxwa/101,Lw,2,C4
ICHxwa,ICHxwa/101,Pli,3,C4
ICHxwa,ICHxwa/101,Pw,2,C4
ICHxwa,ICHxwa/101,Pyi,3,C4
ICHxwa,ICHxwa/102,At,3,
ICHxwa,ICHxwa/102,Ep,3,
ICHxwa,ICHxwa/102,Fdi,3,
ICHxwa,ICHxwa/102,Pyi,2,
ICHxwa,ICHxwa/103,At,3,B2
ICHxwa,ICHxwa/103,Ep,3,B2
ICHxwa,ICHxwa/103,Fdi,1,B2
ICHxwa,ICHxwa/103,Lw,3,B2
ICHxwa,ICHxwa/103,Pyi,1,B2
ICHxwa,ICHxwa/104,At,3,
ICHxwa,ICHxwa/104,Bg,3,
ICHxwa,ICHxwa/104,Cw,3,
ICHxwa,ICHxwa/104,Ep,3,
ICHxwa,ICHxwa/104,Fdi,1,
ICHxwa,ICHxwa/104,Lw,2,
ICHxwa,ICHxwa/104,Pli,3,
ICHxwa,ICHxwa/104,Pw,3,
ICHxwa,ICHxwa/104,Pyi,2,
ICHxwa,ICHxwa/110,Act,3,
ICHxwa,ICHxwa/110,At,2,
ICHxwa,ICHxwa/110,Bg,2,
ICHxwa,ICHxwa/110,Cw,1,
ICHxwa,ICHxwa/110,Ep,2,
ICHxwa,ICHxwa/110,Fdi,1,
ICHxwa,ICHxwa/110,Hw,2,
ICHxwa,ICHxwa/110,Lw,1,
ICHxwa,ICHxwa/110,Pw,2,
ICHxwa,ICHxwa/110,Sxw,3,
ICHxwa,ICHxwa/111,Act,2,D6
ICHxwa,ICHxwa/111,At,3,D6
ICHxwa,ICHxwa/111,Bg,2,D6
ICHxwa,ICHxwa/111,Cw,1,D6
ICHxwa,ICHxwa/111,Ep,2,D6
ICHxwa,ICHxwa/111,Fdi,1,D6
ICHxwa,ICHxwa/111,Hw,2,D6
ICHxwa,ICHxwa/111,Lw,1,D6
ICHxwa,ICHxwa/111,Pw,2,D6
ICHxwa,ICHxwa/111,Sxw,3,D6
ICHxwa,ICHxwa/112,Act,2,
ICHxwa,ICHxwa/112,At,3,
ICHxwa,ICHxwa/112,Cw,1,
ICHxwa,ICHxwa/112,Hw,1,
ICHxwa,ICHxwa/112,Pw,2,
ICHxwa,ICHxwa/112,Sxw,1,
ICHxwa,ICHxwa/113,Act,2,
ICHxwa,ICHxwa/113,At,3,
ICHxwa,ICHxwa/113,Cw,1,
ICHxwa,ICHxwa/113,Ep,3,
ICHxwa,ICHxwa/113,Hw,1,
ICHxwa,ICHxwa/113,Pw,2,
ICHxwa,ICHxwa/113,Sxw,1,
ICHxwa,ICHxwa/Ro,X,1,
IDFdc,IDFdc/01,Fdi,1,C4
IDFdc,IDFdc/01,Lw,3,C4
IDFdc,IDFdc/01,Pli,2,C4
IDFdc,IDFdc/01,Pyi,4,C4
IDFdc,IDFdc/01,Sxw,3,C4
IDFdc,IDFdc/02,Fdi,1,
IDFdc,IDFdc/02,Pyi,2,
IDFdc,IDFdc/03,Fdi,2,B2
IDFdc,IDFdc/03,Pli,2,B2
IDFdc,IDFdc/03,Pyi,2,B2
IDFdc,IDFdc/04,X,1,WHM
IDFdc,IDFdc/05,Bl,3,
IDFdc,IDFdc/05,Cw,3,
IDFdc,IDFdc/05,Fdi,1,
IDFdc,IDFdc/05,Lw,3,
IDFdc,IDFdc/05,Pli,2,
IDFdc,IDFdc/05,Sxw,1,
IDFdc,IDFdc/06,Bl,3,D6
IDFdc,IDFdc/06,Cw,3,D6
IDFdc,IDFdc/06,Fdi,2,D6
IDFdc,IDFdc/06,Pli,1,D6
IDFdc,IDFdc/06,Sxw,1,D6
IDFdc,IDFdc/07,X,1,WHM
IDFdc,IDFdc/08,X,1,WHM
IDFdc,IDFdc/Gg,X,1,WHM
IDFdh,IDFdh/101,Ep,3,
IDFdh,IDFdh/101,Fdi,1,
IDFdh,IDFdh/101,Lw,1,
IDFdh,IDFdh/101,Pyi,2,
IDFdh,IDFdh/102,Fdi,2,
IDFdh,IDFdh/102,Pyi,1,
IDFdh,IDFdh/103,Fdi,1,
IDFdh,IDFdh/103,Pyi,1,
IDFdh,IDFdh/104,Fdi,1,
IDFdh,IDFdh/104,Lw,2,
IDFdh,IDFdh/104,Pyi,1,
IDFdh,IDFdh/110,At,2,
IDFdh,IDFdh/110,Cw,2,
IDFdh,IDFdh/110,Ep,2,
IDFdh,IDFdh/110,Fdi,1,
IDFdh,IDFdh/110,Lw,2,
IDFdh,IDFdh/110,Pli,2,
IDFdh,IDFdh/110,Pyi,1,
