BGC,SS_NoSpace,Spp,SppVar,Feasible,AssessSuit,differnce,Assessor,Restrict_type,TB_Changed,WM_Comments,DM_Comments,CoastSuit,ESuit_new,AB Comment Oct-Nov 2019,ESuit_TB,ESuit_CCISS,CCISS_Change,PredSuit
ICHmc2,ICHmc2/06,Ac,Act,1,,FALSE,,,,,,,,,,,,
ICHmc2,ICHmc2/07,Sx,Sxw,1,,FALSE,,,,,,,,,,,,
ICHmc2,ICHmc2/07,Pl,Pli,3,,FALSE,,,,,,,,,,,,
ICHmc2,ICHmc2/07,Hw,Hw,3,,FALSE,,,,,,,,,,,,
ICHmc2,ICHmc2/07,Ep,Ep,3,,FALSE,,,,,,,,,,,,
ICHmc2,ICHmc2/07,Cw,Cw,2,,FALSE,,,,,,,,,,,,
ICHmc2,ICHmc2/07,Bl,Bl,2,,FALSE,,,,,,,,,,,,
ICHmc2,ICHmc2/07,Ba,Ba,3,,FALSE,,,,,,,,,,,,
ICHmc2,ICHmc2/07,At,At,3,,FALSE,,,,,,,,,,,,
ICHmc2,ICHmc2/07,Ac,Act,3,,FALSE,,,,,,,,,,,,
ICHmc2,ICHmc2/08,Sx,Sxw,2,,FALSE,,,,,,,,,,,,
ICHmc2,ICHmc2/08,Sb,Sb,2,2,FALSE,AB,,,,,,2,productivity limitations,,,,
ICHmc2,ICHmc2/08,Pl,Pli,2,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/101,Sx,Sxw,2,,FALSE,,,,,,,,,,2,,
ICHmh_MT,ICHmh_MT/101,Pw,Pw,2,,FALSE,,,,,,,,,,2,,
ICHmh_MT,ICHmh_MT/101,Pl,Pli,2,,FALSE,,,,,,,,,,2,,
ICHmh_MT,ICHmh_MT/101,Lw,Lw,1,,FALSE,,,,,,,,,,1,,
ICHmh_MT,ICHmh_MT/101,Hw,Hw,3,,FALSE,,,,,,,,,,3,,
ICHmh_MT,ICHmh_MT/101,Fd,Fdi,1,,FALSE,,,,,,,,,,1,,
ICHmh_MT,ICHmh_MT/101,Ep,Ep,2,,FALSE,,,,,,,,,,2,,
ICHmh_MT,ICHmh_MT/101,Cw,Cw,1,,FALSE,,,,,,,,,,1,,
ICHmh_MT,ICHmh_MT/101,At,At,2,,FALSE,,,,,,,,,,2,,
ICHmh_MT,ICHmh_MT/102,Py,Pyi,2,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/102,Lw,Lw,3,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/102,Fd,Fdi,1,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/102,Ep,Ep,2,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/103,Sx,Sxw,3,,FALSE,,,,,,,,,,3,,
ICHmh_MT,ICHmh_MT/103,Py,Pyi,3,,FALSE,,,,,,,,,,3,,
ICHmh_MT,ICHmh_MT/103,Pw,Pw,2,,FALSE,,,,,,,,,,2,,
ICHmh_MT,ICHmh_MT/103,Pl,Pli,1,,FALSE,,,,,,,,,,1,,
ICHmh_MT,ICHmh_MT/103,Lw,Lw,1,,FALSE,,,,,,,,,,1,,
ICHmh_MT,ICHmh_MT/103,Fd,Fdi,1,,FALSE,,,,,,,,,,1,,
ICHmh_MT,ICHmh_MT/103,Bl,Bl,3,,FALSE,,,,,,,,,,3,,
ICHmh_MT,ICHmh_MT/110,Sx,Sxw,2,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/110,Pw,Pw,2,2,FALSE,DVM,,,,changed 3 to 2,,,,,,,
ICHmh_MT,ICHmh_MT/110,Pl,Pli,2,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/110,Lw,Lw,1,1,FALSE,DVM,,,,changed 3 to 2,,,,,,,
ICHmh_MT,ICHmh_MT/110,Hw,Hw,2,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/110,Fd,Fdi,1,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/110,Ep,Ep,2,2,FALSE,DVM,,,,changed 1 to 2,,,,,,,
ICHmh_MT,ICHmh_MT/110,Cw,Cw,2,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/110,Bl,Bl,3,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/110,At,At,2,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/111,Sx,Sxw,1,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/111,Pw,Pw,3,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/111,Hw,Hw,3,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/111,Ep,Ep,5,5,FALSE,DVM,,,,to 112,,,,,,,
ICHmh_MT,ICHmh_MT/111,Cw,Cw,2,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/111,Bl,Bl,1,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/111,Ac,Act,3,3,FALSE,DVM,,,,changed 2 to 3,,,,,,,
ICHmh_MT,ICHmh_MT/112,Sx,Sxw,2,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/112,Pw,Pw,2,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/112,Pl,Pli,3,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/112,Lw,Lw,1,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/112,Hw,Hw,2,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/112,Fd,Fdi,1,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/112,Ep,Ep,2,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/112,Cw,Cw,1,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/112,Bl,Bl,2,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/112,At,At,2,,FALSE,,,,,,,,,,,,
ICHmh_MT,ICHmh_MT/113,Sx,Sxw,1,,FALSE,,,,,,,,,,1,,
ICHmh_MT,ICHmh_MT/113,Pw,Pw,3,,FALSE,,,,,,,,,,3,,
ICHmh_MT,ICHmh_MT/113,Ep,Ep,2,,FALSE,,,,,,,,,,2,,
ICHmh_MT,ICHmh_MT/113,Cw,Cw,2,,FALSE,,,,,,,,,,2,,
ICHmh_MT,ICHmh_MT/113,Bl,Bl,3,,FALSE,,,,,,,,,,3,,
ICHmh_MT,ICHmh_MT/113,Ac,Act,2,,FALSE,,,,,,,,,,2,,
ICHmk1,ICHmk1/01,Sx,Sxw,1,1,FALSE,TB,,2 to 1,,,,,,1,2,1 to 2,
ICHmk1,ICHmk1/01,Py,Pyi,4,4,FALSE,TB,,,,,,,,4,3,4 to 3,
ICHmk1,ICHmk1/01,Pl,Pli,2,2,FALSE,TB,,1 to 2,,,,,,2,1,2 to 1,
ICHmk1,ICHmk1/01,Lw,Lw,1,1,FALSE,TB,,2 to 1,,,,,,1,2,1 to 2,
ICHmk1,ICHmk1/01,Fd,Fdi,1,1,FALSE,TB,,2 to 1,,,,,,1,2,1 to 2,
ICHmk1,ICHmk1/01,Ep,Ep,2,2,FALSE,TB,,,,,,,,2,2,,
ICHmk1,ICHmk1/01,Cw,Cw,1,1,FALSE,TB,,2 to 1,,,,,,1,2,1 to 2,
ICHmk1,ICHmk1/01,Bl,Bl,2,2,FALSE,TB,k,,,,,,,2,2,,
ICHmk1,ICHmk1/01,At,At,2,2,FALSE,TB,,,,,,,,2,2,,
ICHmk1,ICHmk1/01,Ac,Act,3,3,FALSE,TB,,,,,,,,3,3,,
ICHmk1,ICHmk1/02,Sx,Sxw,3,3,FALSE,TB,,,,,,,,3,,,
ICHmk1,ICHmk1/02,Py,Pyi,3,3,FALSE,TB,,,,,,,,3,,,
ICHmk1,ICHmk1/02,Pl,Pli,2,2,FALSE,TB,,1 to 2,,,,,,2,,,
ICHmk1,ICHmk1/02,Fd,Fdi,1,1,FALSE,TB,,,,,,,,1,,,
ICHmk1,ICHmk1/02,Bl,Bl,3,3,FALSE,TB,,,,,,,,3,,,
ICHmk1,ICHmk1/03,Sx,Sxw,3,3,FALSE,TB,,2 to 3,,,,,,3,2,3 to 2,
ICHmk1,ICHmk1/03,Py,Pyi,4,4,FALSE,TB,,,,,,,,4,3,4 to 3,
ICHmk1,ICHmk1/03,Pl,Pli,2,2,FALSE,TB,,1 to 2,,,,,,2,1,2 to 1,
ICHmk1,ICHmk1/03,Lw,Lw,2,2,FALSE,TB,,1 to 2,,,,,,2,1,2 to 1,
ICHmk1,ICHmk1/03,Fd,Fdi,1,1,FALSE,TB,,,,,,,,1,1,,
ICHmk1,ICHmk1/03,Ep,Ep,3,3,FALSE,TB,,,,,,,,3,3,,
ICHmk1,ICHmk1/03,Cw,Cw,3,3,FALSE,TB,,,,,,,,3,3,,
ICHmk1,ICHmk1/03,Bl,Bl,3,3,FALSE,TB,,,,,,,,3,3,,
ICHmk1,ICHmk1/03,At,At,3,3,FALSE,TB,,,,,,,,3,3,,
ICHmk1,ICHmk1/04,Sx,Sxw,2,2,FALSE,TB,,,,,,,,2,,,
ICHmk1,ICHmk1/04,Py,Pyi,4,4,FALSE,TB,,,,,,,,4,,,
ICHmk1,ICHmk1/04,Pl,Pli,1,1,FALSE,TB,,,,,,,,1,,,
ICHmk1,ICHmk1/04,Lw,Lw,2,2,FALSE,TB,,1 to 2,,,,,,2,,,
ICHmk1,ICHmk1/04,Fd,Fdi,2,2,FALSE,TB,,1 to 2,,,,,,2,,,
ICHmk1,ICHmk1/04,Ep,Ep,2,2,FALSE,TB,,,,,,,,2,,,
ICHmk1,ICHmk1/04,Cw,Cw,3,3,FALSE,TB,,,,,,,,3,,,
ICHmk1,ICHmk1/04,Bl,Bl,2,2,FALSE,TB,,3 to 2,,,,,,2,,,
ICHmk1,ICHmk1/04,At,At,2,2,FALSE,TB,,3 to 2,,,,,,2,,,
ICHmk1,ICHmk1/05,Sx,Sxw,1,1,FALSE,TB,,,,,,,,1,,,
ICHmk1,ICHmk1/05,Pl,Pli,2,2,FALSE,TB,,1 to 2,,,,,,2,,,
ICHmk1,ICHmk1/05,Lw,Lw,2,2,FALSE,TB,,,,,,,,2,,,
ICHmk1,ICHmk1/05,Fd,Fdi,1,1,FALSE,TB,,2 to 1,,,,,,1,,,
ICHmk1,ICHmk1/05,Ep,Ep,3,3,FALSE,TB,,2 to 3,,,,,,3,,,
ICHmk1,ICHmk1/05,Cw,Cw,1,1,FALSE,TB,,2 to 1,,,,,,1,,,
ICHmk1,ICHmk1/05,Bl,Bl,2,2,FALSE,TB,,,,,,,,2,,,
ICHmk1,ICHmk1/05,At,At,2,2,FALSE,TB,,,,,,,,2,,,
ICHmk1,ICHmk1/05,Ac,Act,2,2,FALSE,TB,,3 to 2,,,,,,2,,,
ICHmk1,ICHmk1/06,Sx,Sxw,1,1,FALSE,TB,,,,,,,,1,1,,
ICHmk1,ICHmk1/06,Pl,Pli,2,2,FALSE,TB,,,,,,,,2,2,,
ICHmk1,ICHmk1/06,Lw,Lw,2,2,FALSE,TB,,,,,,,,2,2,,
ICHmk1,ICHmk1/06,Fd,Fdi,2,2,FALSE,TB,,,,,,,,2,2,,
ICHmk1,ICHmk1/06,Ep,Ep,2,2,FALSE,TB,,,,,,,,2,2,,
ICHmk1,ICHmk1/06,Cw,Cw,1,1,FALSE,TB,,2 to 1,,,,,,1,2,1 to 2,
ICHmk1,ICHmk1/06,Bl,Bl,2,2,FALSE,TB,,,,,,,,2,2,,
ICHmk1,ICHmk1/06,At,At,2,2,FALSE,TB,,,,,,,,2,2,,
ICHmk1,ICHmk1/06,Ac,Act,2,2,FALSE,TB,,3 to 2,,,,,,2,3,2 to 3,
ICHmk1,ICHmk1/07,Sx,Sxw,1,1,FALSE,TB,,,,,,,,1,,,
ICHmk1,ICHmk1/07,Pl,Pli,3,3,FALSE,TB,,2 to 3,,,,,,3,,,
ICHmk1,ICHmk1/07,Lw,Lw,5,0,FALSE,TB,,2 to 0,,,,,,0,,,
ICHmk1,ICHmk1/07,Fd,Fdi,5,0,FALSE,TB,,2 to 0,,,,,,0,,,
ICHmk1,ICHmk1/07,Ep,Ep,3,3,FALSE,TB,,,,,,,,3,,,
ICHmk1,ICHmk1/07,Cw,Cw,2,2,FALSE,TB,,,,,,,,2,,,
ICHmk1,ICHmk1/07,Bl,Bl,2,2,FALSE,TB,,,,,,,,2,,,
ICHmk1,ICHmk1/07,At,At,3,3,FALSE,TB,,,,,,,,3,,,
ICHmk1,ICHmk1/07,Ac,Act,2,2,FALSE,TB,,,,,,,,2,,,
ICHmk1,ICHmk1/101,Sx,Sxw,1,1,FALSE,TB,,to 1,,,,,,1,,,
ICHmk1,ICHmk1/101,Py,Pyi,4,4,FALSE,TB,,,,,,,,4,,,
ICHmk1,ICHmk1/101,Pl,Pli,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/101,Lw,Lw,1,1,FALSE,TB,,to 1,,,,,,1,,,
ICHmk1,ICHmk1/101,Fd,Fdi,1,1,FALSE,TB,,to 1,,,,,,1,,,
ICHmk1,ICHmk1/101,Ep,Ep,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/101,Cw,Cw,1,1,FALSE,TB,,to 1,,,,,,1,,,
ICHmk1,ICHmk1/101,Bl,Bl,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/101,At,At,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/101,Ac,Act,3,3,FALSE,TB,,to 3,,,,,,3,,,
ICHmk1,ICHmk1/102,Sx,Sxw,3,3,FALSE,TB,,to 3,,,,,,3,,,
ICHmk1,ICHmk1/102,Py,Pyi,3,3,FALSE,TB,,to 3,,,,,,3,,,
ICHmk1,ICHmk1/102,Pl,Pli,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/102,Fd,Fdi,1,1,FALSE,TB,,to 1,,,,,,1,,,
ICHmk1,ICHmk1/102,Bl,Bl,3,3,FALSE,TB,,to 3,,,,,,3,,,
ICHmk1,ICHmk1/103,Sx,Sxw,3,3,FALSE,TB,,to 3,,,,,,3,,,
ICHmk1,ICHmk1/103,Py,Pyi,4,4,FALSE,TB,,,,,,,,4,,,
ICHmk1,ICHmk1/103,Pl,Pli,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/103,Lw,Lw,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/103,Fd,Fdi,1,1,FALSE,TB,,to 1,,,,,,1,,,
ICHmk1,ICHmk1/103,Ep,Ep,3,3,FALSE,TB,,to 3,,,,,,3,,,
ICHmk1,ICHmk1/103,Cw,Cw,3,3,FALSE,TB,,to 3,,,,,,3,,,
ICHmk1,ICHmk1/103,Bl,Bl,3,3,FALSE,TB,,to 3,,,,,,3,,,
ICHmk1,ICHmk1/103,At,At,3,3,FALSE,TB,,to 3,,,,,,3,,,
ICHmk1,ICHmk1/104,Sx,Sxw,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/104,Py,Pyi,4,4,FALSE,TB,,,,,,,,4,,,
ICHmk1,ICHmk1/104,Pl,Pli,1,1,FALSE,TB,,to 1,,,,,,1,,,
ICHmk1,ICHmk1/104,Lw,Lw,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/104,Fd,Fdi,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/104,Ep,Ep,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/104,Cw,Cw,3,3,FALSE,TB,,to 3,,,,,,3,,,
ICHmk1,ICHmk1/104,Bl,Bl,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/104,At,At,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/105,Sx,Sxw,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/105,Pl,Pli,1,1,FALSE,TB,,to 1,,,,,,1,,,
ICHmk1,ICHmk1/105,Lw,Lw,1,1,FALSE,TB,,to 1,,,,,,1,,,
ICHmk1,ICHmk1/105,Fd,Fdi,1,1,FALSE,TB,,to 1,,,,,,1,,,
ICHmk1,ICHmk1/105,Ep,Ep,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/105,Cw,Cw,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/105,Bl,Bl,3,3,FALSE,TB,,to 3,,,,,,3,,,
ICHmk1,ICHmk1/105,At,At,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/110,Sx,Sxw,1,1,FALSE,TB,,to 1,,,,,,1,,,
ICHmk1,ICHmk1/110,Pl,Pli,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/110,Lw,Lw,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/110,Fd,Fdi,1,1,FALSE,TB,,to 1,,,,,,1,,,
ICHmk1,ICHmk1/110,Ep,Ep,3,3,FALSE,TB,,to 3,,,,,,3,,,
ICHmk1,ICHmk1/110,Cw,Cw,1,1,FALSE,TB,,to 1,,,,,,1,,,
ICHmk1,ICHmk1/110,Bl,Bl,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/110,At,At,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/110,Ac,Act,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/111,Sx,Sxw,1,1,FALSE,TB,,to 1,,,,,,1,,,
ICHmk1,ICHmk1/111,Pl,Pli,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/111,Lw,Lw,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/111,Fd,Fdi,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/111,Ep,Ep,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/111,Cw,Cw,1,1,FALSE,TB,,to 1,,,,,,1,,,
ICHmk1,ICHmk1/111,Bl,Bl,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/111,At,At,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/111,Ac,Act,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/112,Sx,Sxw,1,1,FALSE,TB,,to 1,,,,,,1,,,
ICHmk1,ICHmk1/112,Pl,Pli,3,3,FALSE,TB,,to 3,,,,,,3,,,
ICHmk1,ICHmk1/112,Lw,Lw,5,0,FALSE,TB,,,,,,,,0,,,
ICHmk1,ICHmk1/112,Fd,Fdi,5,0,FALSE,TB,,,,,,,,0,,,
ICHmk1,ICHmk1/112,Ep,Ep,3,3,FALSE,TB,,to 3,,,,,,3,,,
ICHmk1,ICHmk1/112,Cw,Cw,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/112,Bl,Bl,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk1,ICHmk1/112,At,At,3,3,FALSE,TB,,to 3,,,,,,3,,,
ICHmk1,ICHmk1/112,Ac,Act,2,2,FALSE,TB,,to 2,,,,,,2,,,
ICHmk2,ICHmk2/01,Sx,Sxw,1,,FALSE,,,,,,,,,,1,,
ICHmk2,ICHmk2/01,Pl,Pli,1,,FALSE,,,,,,,,,,1,,
ICHmk2,ICHmk2/01,Lw,Lw,4,,FALSE,,,,,,,,,,4,,
ICHmk2,ICHmk2/01,Fd,Fdi,2,,FALSE,,,,,,,,,,2,,
ICHmk2,ICHmk2/01,Ep,Ep,2,,FALSE,,,,,,,,,,2,,
ICHmk2,ICHmk2/01,Cw,Cw,2,,FALSE,,,,,,,,,,2,,
ICHmk2,ICHmk2/01,Bl,Bl,2,,FALSE,,k,,,,,,,,2,,
ICHmk2,ICHmk2/01,At,At,2,,FALSE,,,,,,,,,,2,,
ICHmk2,ICHmk2/01,Ac,Act,3,,FALSE,,,,,,,,,,3,,
ICHmk2,ICHmk2/02,Sx,Sxw,3,,FALSE,,,,,,,,,,,,
ICHmk2,ICHmk2/02,Pl,Pli,1,,FALSE,,,,,,,,,,,,
ICHmk2,ICHmk2/02,Lw,Lw,4,,FALSE,,,,,,,,,,,,
ICHmk2,ICHmk2/02,Fd,Fdi,1,,FALSE,,,,,,,,,,,,
ICHmk2,ICHmk2/02,Ep,Ep,3,,FALSE,,,,,,,,,,,,
ICHmk2,ICHmk2/02,Bl,Bl,3,,FALSE,,,,,,,,,,,,
ICHmk2,ICHmk2/02,At,At,3,,FALSE,,,,,,,,,,,,
ICHmk2,ICHmk2/03,Sx,Sxw,2,,FALSE,,,,,,,,,,2,,
ICHmk2,ICHmk2/03,Pl,Pli,1,,FALSE,,,,,,,,,,1,,
ICHmk2,ICHmk2/03,Lw,Lw,4,,FALSE,,,,,,,,,,4,,
ICHmk2,ICHmk2/03,Fd,Fdi,1,,FALSE,,,,,,,,,,1,,
ICHmk2,ICHmk2/03,Ep,Ep,3,,FALSE,,,,,,,,,,3,,
ICHmk2,ICHmk2/03,Cw,Cw,3,,FALSE,,,,,,,,,,3,,
ICHmk2,ICHmk2/03,Bl,Bl,3,,FALSE,,,,,,,,,,3,,
ICHmk2,ICHmk2/03,At,At,3,,FALSE,,,,,,,,,,3,,
ICHmk2,ICHmk2/04,Sx,Sxw,2,,FALSE,,,,,,,,,,,,
ICHmk2,ICHmk2/04,Pl,Pli,1,,FALSE,,,,,,,,,,,,
ICHmk2,ICHmk2/04,Lw,Lw,4,,FALSE,,,,,,,,,,,,
ICHmk2,ICHmk2/04,Fd,Fdi,1,,FALSE,,,,,,,,,,,,
ICHmk2,ICHmk2/04,Ep,Ep,2,,FALSE,,,,,,,,,,,,
ICHmk2,ICHmk2/04,Cw,Cw,3,,FALSE,,,,,,,,,,,,
ICHmk2,ICHmk2/04,Bl,Bl,2,,FALSE,,,,,,,,,,,,
ICHmk2,ICHmk2/04,At,At,3,,FALSE,,,,,,,,,,,,
ICHmk2,ICHmk2/05,Sx,Sxw,1,,FALSE,,,,,,,,,,1,,
ICHmk2,ICHmk2/05,Pl,Pli,1,,FALSE,,,,,,,,,,1,,
ICHmk2,ICHmk2/05,Lw,Lw,4,,FALSE,,,,,,,,,,4,,
ICHmk2,ICHmk2/05,Fd,Fdi,2,,FALSE,,,,,,,,,,2,,
ICHmk2,ICHmk2/05,Ep,Ep,2,,FALSE,,,,,,,,,,2,,
ICHmk2,ICHmk2/05,Cw,Cw,2,,FALSE,,,,,,,,,,2,,
ICHmk2,ICHmk2/05,Bl,Bl,2,,FALSE,,,,,,,,,,2,,
ICHmk2,ICHmk2/05,At,At,2,,FALSE,,,,,,,,,,2,,
ICHmk2,ICHmk2/05,Ac,Act,3,,FALSE,,,,,,,,,,3,,
ICHmk2,ICHmk2/06,Sx,Sxw,1,,FALSE,,,,,,,,,,,,
ICHmk2,ICHmk2/06,Pl,Pli,2,,FALSE,,,,,,,,,,,,
ICHmk2,ICHmk2/06,Fd,Fdi,2,,FALSE,,,,,,,,,,,,
ICHmk2,ICHmk2/06,Ep,Ep,2,,FALSE,,,,,,,,,,,,
ICHmk2,ICHmk2/06,Cw,Cw,2,,FALSE,,,,,,,,,,,,
ICHmk2,ICHmk2/06,Bl,Bl,1,,FALSE,,,,,,,,,,,,
ICHmk2,ICHmk2/06,At,At,2,,FALSE,,,,,,,,,,,,
ICHmk2,ICHmk2/06,Ac,Act,2,,FALSE,,,,,,,,,,,,
ICHmk3,ICHmk3/01,Sx,Sxw,1,,FALSE,,,,,,,,,,1,,
ICHmk3,ICHmk3/01,Pl,Pli,1,,FALSE,,,,,,,,,,1,,
ICHmk3,ICHmk3/01,Lw,Lw,4,4,FALSE,WHM,,,added AB,,,,,,4,,
ICHmk3,ICHmk3/01,Fd,Fdi,1,,FALSE,,,,,,,,,,1,,
ICHmk3,ICHmk3/01,Ep,Ep,2,,FALSE,,,,,,,,,,2,,
ICHmk3,ICHmk3/01,Cw,Cw,2,2,FALSE,WHM,,,Changed from 1 to 2,,,,,,2,,
ICHmk3,ICHmk3/01,Bl,Bl,1,,FALSE,,,,,,,,,,1,,
ICHmk3,ICHmk3/01,At,At,2,,FALSE,,,,,,,,,,2,,
ICHmk3,ICHmk3/01,Ac,Act,3,,FALSE,,,,,,,,,,3,,
ICHmk3,ICHmk3/02,Sx,Sxw,3,,FALSE,,,,,,,,,,,,
ICHmk3,ICHmk3/02,Pl,Pli,2,,FALSE,,,,,,,,,,,,
ICHmk3,ICHmk3/02,Fd,Fdi,2,,FALSE,,,,,,,,,,,,
ICHmk3,ICHmk3/02,Bl,Bl,3,,FALSE,,,,,,,,,,,,
ICHmk3,ICHmk3/02,At,At,3,,FALSE,,,,,,,,,,,,
ICHmk3,ICHmk3/03,Sx,Sxw,3,,FALSE,,,,,,,,,,3,,
ICHmk3,ICHmk3/03,Pl,Pli,1,,FALSE,,,,,,,,,,1,,
ICHmk3,ICHmk3/03,Lw,Lw,4,4,FALSE,WHM,,,added AB,,,,,,4,,
ICHmk3,ICHmk3/03,Fd,Fdi,1,,FALSE,,,,,,,,,,1,,
ICHmk3,ICHmk3/03,Cw,Cw,3,,FALSE,,,,,,,,,,3,,
ICHmk3,ICHmk3/03,Bl,Bl,3,,FALSE,,,,,,,,,,3,,
ICHmk3,ICHmk3/03,At,At,3,,FALSE,,,,,,,,,,3,,
ICHmk3,ICHmk3/04,Sx,Sxw,1,,FALSE,,,,,,,,,,,,
ICHmk3,ICHmk3/04,Pl,Pli,2,,FALSE,,,,,,,,,,,,
ICHmk3,ICHmk3/04,Lw,Lw,4,4,FALSE,WHM,,,added AB,,,,,,,,
ICHmk3,ICHmk3/04,Fd,Fdi,1,,FALSE,,,,,,,,,,,,
ICHmk3,ICHmk3/04,Ep,Ep,2,,FALSE,,,,,,,,,,,,
ICHmk3,ICHmk3/04,Cw,Cw,1,,FALSE,,,,,,,,,,,,
ICHmk3,ICHmk3/04,Bl,Bl,1,,FALSE,,,,,,,,,,,,
ICHmk3,ICHmk3/04,At,At,2,,FALSE,,,,,,,,,,,,
ICHmk3,ICHmk3/04,Ac,Act,3,,FALSE,,,,,,,,,,,,
ICHmk3,ICHmk3/05,Sx,Sxw,1,,FALSE,,,,,,,,,,,,
ICHmk3,ICHmk3/05,Pl,Pli,1,,FALSE,,,,,,,,,,,,
ICHmk3,ICHmk3/05,Cw,Cw,1,,FALSE,,,,,,,,,,,,
ICHmk3,ICHmk3/05,Bl,Bl,1,,FALSE,,,,,,,,,,,,
ICHmk3,ICHmk3/05,At,At,2,,FALSE,,,,,,,,,,,,
ICHmk3,ICHmk3/05,Ac,Act,3,,FALSE,,,,,,,,,,,,
ICHmk3,ICHmk3/06,Sx,Sxw,1,,FALSE,,,,,,,,,,1,,
ICHmk3,ICHmk3/06,Pl,Pli,2,,FALSE,,,,,,,,,,2,,
ICHmk3,ICHmk3/06,Fd,Fdi,2,,FALSE,,,,,,,,,,2,,
ICHmk3,ICHmk3/06,Ep,Ep,2,,FALSE,,,,,,,,,,2,,
ICHmk3,ICHmk3/06,Cw,Cw,2,,FALSE,,,,,,,,,,2,,
ICHmk3,ICHmk3/06,Bl,Bl,1,,FALSE,,,,,,,,,,1,,
ICHmk3,ICHmk3/06,At,At,2,,FALSE,,,,,,,,,,2,,
ICHmk3,ICHmk3/06,Ac,Act,3,,FALSE,,,,,,,,,,3,,
