SiteNo,RastID
5998122,7340
5998124,6875
5998125,6565
5998126,6255
5998128,5790
5998129,5480
5998130,5170
5998132,4705
5998133,4395
5998135,3930
5998136,3620
5998137,3310
5998139,2845
5998140,2535
5998141,2225
5998143,1760
5998144,1450
5998146,985
5998147,675
5998148,365
5998756,26251
5998757,26096
5998758,25786
5998759,25476
5998760,25166
5998761,25011
5998762,24701
5998763,24391
5998764,24081
5998765,23926
5998766,23616
5998767,23306
5998768,23151
5998769,22841
5998770,22531
5998771,22221
5998772,22066
5998773,21756
5998774,21446
5998775,21136
5998776,20981
5998777,20671
5998778,20361
5998779,20051
5998780,19896
5998781,19586
5998782,19276
5998783,19121
5998784,18811
5998785,18501
5998786,18191
5998787,18036
5998788,17726
5998789,17416
5998790,17106
5998791,16951
5998792,16641
5998793,16331
5998794,16021
5998795,15866
5998796,15556
5998797,15246
5998798,15091
5998799,14781
5998800,14471
5998801,14161
5998802,14006
5998803,13696
5998804,13386
5998805,13076
5998806,12921
5998807,12611
5998808,12301
5998809,12146
5998810,11836
5998811,11526
5998812,11216
5998813,11061
5998814,10751
5998815,10441
5998816,10131
5998817,9976
5998818,9666
5998819,9356
5998820,9046
5998821,8891
5998822,8581
5998823,8271
5998824,8116
5998825,7806
5998826,7496
5998827,7186
5998828,7031
5998829,6721
5998830,6411
5998831,6101
5998832,5946
5998833,5636
5998834,5326
5998835,5016
5998836,4861
5998837,4551
5998838,4241
5998839,4086
5998840,3776
5998841,3466
5998842,3156
5998843,3001
5998844,2691
5998845,2381
5998846,2071
5998847,1916
5998848,1606
5998849,1296
5998850,1141
5998851,831
5998852,521
5998853,211
5998854,56
5999461,26406
5999463,25941
5999464,25631
5999465,25321
5999467,24856
5999468,24546
5999469,24236
5999471,23771
5999472,23461
5999474,22996
5999475,22686
5999476,22376
5999478,21911
5999479,21601
5999480,21291
5999482,20826
5999483,20516
5999484,20206
5999486,19741
5999487,19431
5999489,18966
5999490,18656
5999491,18346
5999493,17881
5999494,17571
5999495,17261
5999497,16796
5999498,16486
5999499,16176
5999501,15711
5999502,15401
5999504,14936
5999505,14626
5999506,14316
5999508,13851
5999509,13541
5999510,13231
5999512,12766
5999513,12456
5999515,11991
5999516,11681
5999517,11371
5999519,10906
5999520,10596
5999521,10286
5999523,9821
5999524,9511
5999525,9201
5999527,8736
5999528,8426
5999530,7961
5999531,7651
5999532,7341
5999534,6876
5999535,6566
5999536,6256
5999538,5791
5999539,5481
5999540,5171
5999542,4706
5999543,4396
5999545,3931
5999546,3621
5999547,3311
5999549,2846
5999550,2536
5999551,2226
5999553,1761
5999554,1451
5999556,986
5999557,676
5999558,366
6000166,26252
6000167,26097
6000168,25787
6000169,25477
6000170,25167
6000171,25012
6000172,24702
6000173,24392
6000174,24082
6000175,23927
6000176,23617
6000177,23307
6000178,23152
6000179,22842
6000180,22532
6000181,22222
6000182,22067
6000183,21757
6000184,21447
6000185,21137
6000186,20982
6000187,20672
6000188,20362
6000189,20052
6000190,19897
6000191,19587
6000192,19277
6000193,19122
6000194,18812
6000195,18502
6000196,18192
6000197,18037
6000198,17727
6000199,17417
6000200,17107
6000201,16952
6000202,16642
6000203,16332
6000204,16022
6000205,15867
6000206,15557
6000207,15247
6000208,15092
6000209,14782
6000210,14472
6000211,14162
6000212,14007
6000213,13697
6000214,13387
6000215,13077
6000216,12922
6000217,12612
6000218,12302
6000219,12147
6000220,11837
6000221,11527
6000222,11217
6000223,11062
6000224,10752
6000225,10442
6000226,10132
6000227,9977
6000228,9667
6000229,9357
6000230,9047
6000231,8892
6000232,8582
6000233,8272
6000234,8117
6000235,7807
6000236,7497
6000237,7187
6000238,7032
6000239,6722
6000240,6412
6000241,6102
6000242,5947
6000243,5637
6000244,5327
6000245,5017
6000246,4862
6000247,4552
6000248,4242
6000249,4087
6000250,3777
6000251,3467
6000252,3157
6000253,3002
6000254,2692
6000255,2382
6000256,2072
6000257,1917
6000258,1607
6000259,1297
6000260,1142
6000261,832
6000262,522
6000263,212
6000264,57
6000870,26407
6000872,25942
6000873,25632
6000874,25322
6000876,24857
6000877,24547
6000878,24237
6000880,23772
6000881,23462
6000883,22997
6000884,22687
6000885,22377
6000887,21912
6000888,21602
6000889,21292
6000891,20827
6000892,20517
6000893,20207
6000895,19742
6000896,19432
6000898,18967
6000899,18657
6000900,18347
6000902,17882
6000903,17572
6000904,17262
6000906,16797
6000907,16487
6000908,16177
6000910,15712
6000911,15402
6000913,14937
6000914,14627
6000915,14317
6000917,13852
6000918,13542
6000919,13232
6000921,12767
6000922,12457
6000924,11992
6000925,11682
6000926,11372
6000928,10907
6000929,10597
6000930,10287
6000932,9822
6000933,9512
6000934,9202
6000936,8737
6000937,8427
6000939,7962
6000940,7652
6000941,7342
6000943,6877
6000944,6567
6000945,6257
6000947,5792
6000948,5482
6000949,5172
6000951,4707
6000952,4397
6000954,3932
6000955,3622
6000956,3312
6000958,2847
6000959,2537
6000960,2227
6000962,1762
6000963,1452
6000965,987
6000966,677
6000967,367
6001575,26253
6001576,26098
6001577,25788
6001578,25478
6001579,25168
6001580,25013
6001581,24703
6001582,24393
6001583,24083
6001584,23928
6001585,23618
6001586,23308
6001587,23153
6001588,22843
6001589,22533
6001590,22223
6001591,22068
6001592,21758
6001593,21448
6001594,21138
6001595,20983
6001596,20673
6001597,20363
6001598,20053
6001599,19898
6001600,19588
6001601,19278
6001602,19123
6001603,18813
6001604,18503
6001605,18193
6001606,18038
6001607,17728
6001608,17418
6001609,17108
6001610,16953
6001611,16643
6001612,16333
6001613,16023
6001614,15868
6001615,15558
6001616,15248
6001617,15093
6001618,14783
6001619,14473
6001620,14163
6001621,14008
6001622,13698
6001623,13388
6001624,13078
6001625,12923
6001626,12613
6001627,12303
6001628,12148
6001629,11838
6001630,11528
6001631,11218
6001632,11063
6001633,10753
6001634,10443
6001635,10133
6001636,9978
6001637,9668
6001638,9358
6001639,9048
6001640,8893
6001641,8583
6001642,8273
6001643,8118
6001644,7808
6001645,7498
6001646,7188
6001647,7033
6001648,6723
6001649,6413
6001650,6103
6001651,5948
6001652,5638
6001653,5328
6001654,5018
6001655,4863
6001656,4553
6001657,4243
6001658,4088
6001659,3778
6001660,3468
6001661,3158
6001662,3003
6001663,2693
6001664,2383
6001665,2073
6001666,1918
6001667,1608
6001668,1298
6001669,1143
6001670,833
6001671,523
6001672,213
6001673,58
6002279,26408
6002281,25943
6002282,25633
6002283,25323
6002285,24858
6002286,24548
6002287,24238
6002289,23773
6002290,23463
6002292,22998
6002293,22688
6002294,22378
6002296,21913
6002297,21603
6002298,21293
6002300,20828
6002301,20518
6002302,20208
6002304,19743
6002305,19433
6002307,18968
6002308,18658
6002309,18348
6002311,17883
6002312,17573
6002313,17263
6002315,16798
6002316,16488
6002317,16178
6002319,15713
6002320,15403
6002322,14938
6002323,14628
6002324,14318
6002326,13853
6002327,13543
6002328,13233
6002330,12768
6002331,12458
6002333,11993
6002334,11683
6002335,11373
6002337,10908
6002338,10598
6002339,10288
6002341,9823
6002342,9513
6002343,9203
6002345,8738
6002346,8428
6002348,7963
6002349,7653
6002350,7343
6002352,6878
6002353,6568
6002354,6258
6002356,5793
6002357,5483
6002358,5173
6002360,4708
6002361,4398
6002363,3933
6002364,3623
6002365,3313
6002367,2848
6002368,2538
6002369,2228
6002371,1763
6002372,1453
6002374,988
6002375,678
6002376,368
6002984,26254
6002985,26099
6002986,25789
6002987,25479
6002988,25169
6002989,25014
6002990,24704
6002991,24394
6002992,24084
6002993,23929
6002994,23619
6002995,23309
6002996,23154
6002997,22844
6002998,22534
6002999,22224
6003000,22069
6003001,21759
6003002,21449
6003003,21139
6003004,20984
6003005,20674
6003006,20364
6003007,20054
6003008,19899
6003009,19589
6003010,19279
6003011,19124
6003012,18814
6003013,18504
6003014,18194
6003015,18039
6003016,17729
6003017,17419
6003018,17109
6003019,16954
6003020,16644
6003021,16334
6003022,16024
6003023,15869
6003024,15559
6003025,15249
6003026,15094
6003027,14784
6003028,14474
6003029,14164
6003030,14009
6003031,13699
6003032,13389
6003033,13079
6003034,12924
6003035,12614
6003036,12304
6003037,12149
6003038,11839
6003039,11529
6003040,11219
6003041,11064
6003042,10754
6003043,10444
6003044,10134
6003045,9979
6003046,9669
6003047,9359
6003048,9049
6003049,8894
6003050,8584
6003051,8274
6003052,8119
6003053,7809
6003054,7499
6003055,7189
6003056,7034
6003057,6724
6003058,6414
6003059,6104
6003060,5949
6003061,5639
6003062,5329
6003063,5019
6003064,4864
6003065,4554
6003066,4244
6003067,4089
6003068,3779
6003069,3469
6003070,3159
6003071,3004
6003072,2694
6003073,2384
6003074,2074
6003075,1919
6003076,1609
6003077,1299
6003078,1144
6003079,834
6003080,524
6003081,214
6003082,59
6003689,26409
6003691,25944
6003692,25634
6003693,25324
6003695,24859
6003696,24549
6003697,24239
6003699,23774
6003700,23464
6003702,22999
6003703,22689
6003704,22379
6003706,21914
6003707,21604
6003708,21294
6003710,20829
6003711,20519
6003712,20209
6003714,19744
6003715,19434
6003717,18969
6003718,18659
6003719,18349
6003721,17884
6003722,17574
6003723,17264
6003725,16799
6003726,16489
6003727,16179
6003729,15714
6003730,15404
6003732,14939
6003733,14629
6003734,14319
6003736,13854
6003737,13544
6003738,13234
6003740,12769
6003741,12459
6003743,11994
6003744,11684
6003745,11374
6003747,10909
6003748,10599
6003749,10289
6003751,9824
6003752,9514
6003753,9204
6003755,8739
6003756,8429
6003758,7964
6003759,7654
6003760,7344
6003762,6879
6003763,6569
6003764,6259
6003766,5794
6003767,5484
6003768,5174
6003770,4709
6003771,4399
6003773,3934
6003774,3624
6003775,3314
6003777,2849
6003778,2539
6003779,2229
6003781,1764
6003782,1454
6003784,989
6003785,679
6003786,369
6004394,26255
6004395,26100
6004396,25790
6004397,25480
6004398,25170
6004399,25015
6004400,24705
6004401,24395
6004402,24085
6004403,23930
6004404,23620
6004405,23310
6004406,23155
6004407,22845
6004408,22535
6004409,22225
6004410,22070
6004411,21760
6004412,21450
6004413,21140
6004414,20985
6004415,20675
6004416,20365
6004417,20055
6004418,19900
6004419,19590
6004420,19280
6004421,19125
6004422,18815
6004423,18505
6004424,18195
6004425,18040
6004426,17730
6004427,17420
6004428,17110
6004429,16955
6004430,16645
6004431,16335
6004432,16025
6004433,15870
6004434,15560
6004435,15250
6004436,15095
6004437,14785
6004438,14475
6004439,14165
6004440,14010
6004441,13700
6004442,13390
6004443,13080
6004444,12925
6004445,12615
6004446,12305
6004447,12150
6004448,11840
6004449,11530
6004450,11220
6004451,11065
6004452,10755
6004453,10445
6004454,10135
6004455,9980
6004456,9670
6004457,9360
6004458,9050
6004459,8895
6004460,8585
6004461,8275
6004462,8120
6004463,7810
6004464,7500
6004465,7190
6004466,7035
6004467,6725
6004468,6415
6004469,6105
6004470,5950
6004471,5640
6004472,5330
6004473,5020
6004474,4865
6004475,4555
6004476,4245
6004477,4090
6004478,3780
6004479,3470
6004480,3160
6004481,3005
6004482,2695
6004483,2385
6004484,2075
6004485,1920
6004486,1610
6004487,1300
6004488,1145
6004489,835
6004490,525
6004491,215
6004492,60
6005099,26410
6005101,25945
6005102,25635
6005103,25325
6005105,24860
6005106,24550
6005107,24240
6005109,23775
6005110,23465
6005112,23000
6005113,22690
6005114,22380
6005116,21915
6005117,21605
6005118,21295
6005120,20830
6005121,20520
6005122,20210
6005124,19745
6005125,19435
6005127,18970
6005128,18660
6005129,18350
6005131,17885
6005132,17575
6005133,17265
6005135,16800
6005136,16490
6005137,16180
6005139,15715
6005140,15405
6005142,14940
6005143,14630
6005144,14320
6005146,13855
6005147,13545
6005148,13235
6005150,12770
6005151,12460
6005153,11995
6005154,11685
6005155,11375
6005157,10910
6005158,10600
6005159,10290
6005161,9825
6005162,9515
6005163,9205
6005165,8740
6005166,8430
6005168,7965
6005169,7655
6005170,7345
6005172,6880
6005173,6570
6005174,6260
6005176,5795
6005177,5485
6005178,5175
6005180,4710
6005181,4400
6005183,3935
6005184,3625
6005185,3315
6005187,2850
6005188,2540
6005189,2230
6005191,1765
6005192,1455
6005194,990
6005195,680
6005196,370
6005804,26256
6005805,26101
6005806,25791
6005807,25481
6005808,25171
6005809,25016
6005810,24706
6005811,24396
6005812,24086
6005813,23931
6005814,23621
6005815,23311
6005816,23156
6005817,22846
6005818,22536
6005819,22226
6005820,22071
6005821,21761
6005822,21451
6005823,21141
6005824,20986
6005825,20676
6005826,20366
6005827,20056
6005828,19901
6005829,19591
6005830,19281
6005831,19126
6005832,18816
6005833,18506
6005834,18196
6005835,18041
6005836,17731
6005837,17421
6005838,17111
6005839,16956
6005840,16646
6005841,16336
6005842,16026
6005843,15871
6005844,15561
6005845,15251
6005846,15096
6005847,14786
6005848,14476
6005849,14166
6005850,14011
6005851,13701
6005852,13391
6005853,13081
6005854,12926
6005855,12616
6005856,12306
6005857,12151
6005858,11841
6005859,11531
6005860,11221
6005861,11066
6005862,10756
6005863,10446
6005864,10136
6005865,9981
6005866,9671
6005867,9361
6005868,9051
6005869,8896
6005870,8586
6005871,8276
6005872,8121
6005873,7811
6005874,7501
6005875,7191
6005876,7036
6005877,6726
6005878,6416
6005879,6106
6005880,5951
6005881,5641
6005882,5331
6005883,5021
6005884,4866
6005885,4556
6005886,4246
6005887,4091
6005888,3781
6005889,3471
6005890,3161
6005891,3006
6005892,2696
6005893,2386
6005894,2076
6005895,1921
6005896,1611
6005897,1301
6005898,1146
6005899,836
6005900,526
6005901,216
6005902,61
6006508,26411
6006510,25946
6006511,25636
6006512,25326
6006514,24861
6006515,24551
6006516,24241
6006518,23776
6006519,23466
6006521,23001
6006522,22691
6006523,22381
6006525,21916
6006526,21606
6006527,21296
6006529,20831
6006530,20521
6006531,20211
6006533,19746
6006534,19436
6006536,18971
6006537,18661
6006538,18351
6006540,17886
6006541,17576
6006542,17266
6006544,16801
6006545,16491
6006546,16181
6006548,15716
6006549,15406
6006551,14941
6006552,14631
6006553,14321
6006555,13856
6006556,13546
6006557,13236
6006559,12771
6006560,12461
6006562,11996
6006563,11686
6006564,11376
6006566,10911
6006567,10601
6006568,10291
6006570,9826
6006571,9516
6006572,9206
6006574,8741
6006575,8431
6006577,7966
6006578,7656
6006579,7346
6006581,6881
6006582,6571
6006583,6261
6006585,5796
6006586,5486
6006587,5176
6006589,4711
6006590,4401
6006592,3936
6006593,3626
6006594,3316
6006596,2851
6006597,2541
6006598,2231
6006600,1766
6006601,1456
6006603,991
6006604,681
6006605,371
6007213,26257
6007214,26102
6007215,25792
6007216,25482
6007217,25172
6007218,25017
6007219,24707
6007220,24397
6007221,24087
6007222,23932
6007223,23622
6007224,23312
6007225,23157
6007226,22847
6007227,22537
6007228,22227
6007229,22072
6007230,21762
6007231,21452
6007232,21142
6007233,20987
6007234,20677
6007235,20367
6007236,20057
6007237,19902
6007238,19592
6007239,19282
6007240,19127
6007241,18817
6007242,18507
6007243,18197
6007244,18042
6007245,17732
6007246,17422
6007247,17112
6007248,16957
6007249,16647
6007250,16337
6007251,16027
6007252,15872
6007253,15562
6007254,15252
6007255,15097
6007256,14787
6007257,14477
6007258,14167
6007259,14012
6007260,13702
6007261,13392
6007262,13082
6007263,12927
6007264,12617
6007265,12307
6007266,12152
6007267,11842
6007268,11532
6007269,11222
6007270,11067
6007271,10757
6007272,10447
6007273,10137
6007274,9982
6007275,9672
6007276,9362
6007277,9052
6007278,8897
6007279,8587
6007280,8277
6007281,8122
6007282,7812
6007283,7502
6007284,7192
6007285,7037
6007286,6727
6007287,6417
6007288,6107
6007289,5952
6007290,5642
6007291,5332
6007292,5022
6007293,4867
6007294,4557
6007295,4247
6007296,4092
6007297,3782
6007298,3472
6007299,3162
6007300,3007
6007301,2697
6007302,2387
6007303,2077
6007304,1922
6007305,1612
6007306,1302
6007307,1147
6007308,837
6007309,527
6007310,217
6007311,62
6007917,26412
6007919,25947
6007920,25637
6007921,25327
6007923,24862
6007924,24552
6007925,24242
6007927,23777
6007928,23467
6007930,23002
6007931,22692
6007932,22382
6007934,21917
6007935,21607
6007936,21297
6007938,20832
6007939,20522
6007940,20212
6007942,19747
6007943,19437
6007945,18972
6007946,18662
6007947,18352
6007949,17887
6007950,17577
6007951,17267
6007953,16802
6007954,16492
6007955,16182
6007957,15717
6007958,15407
6007960,14942
6007961,14632
6007962,14322
6007964,13857
6007965,13547
6007966,13237
6007968,12772
6007969,12462
6007971,11997
6007972,11687
6007973,11377
6007975,10912
6007976,10602
6007977,10292
6007979,9827
6007980,9517
6007981,9207
6007983,8742
6007984,8432
6007986,7967
6007987,7657
6007988,7347
6007990,6882
6007991,6572
6007992,6262
6007994,5797
6007995,5487
6007996,5177
6007998,4712
6007999,4402
6008001,3937
6008002,3627
6008003,3317
6008005,2852
6008006,2542
6008007,2232
6008009,1767
6008010,1457
6008012,992
6008013,682
6008014,372
6008622,26258
6008623,26103
6008624,25793
6008625,25483
6008626,25173
6008627,25018
6008628,24708
6008629,24398
6008630,24088
6008631,23933
6008632,23623
6008633,23313
6008634,23158
6008635,22848
6008636,22538
6008637,22228
6008638,22073
6008639,21763
6008640,21453
6008641,21143
6008642,20988
6008643,20678
6008644,20368
6008645,20058
6008646,19903
6008647,19593
6008648,19283
6008649,19128
6008650,18818
6008651,18508
6008652,18198
6008653,18043
6008654,17733
6008655,17423
6008656,17113
6008657,16958
6008658,16648
6008659,16338
6008660,16028
6008661,15873
6008662,15563
6008663,15253
6008664,15098
6008665,14788
6008666,14478
6008667,14168
6008668,14013
6008669,13703
6008670,13393
6008671,13083
6008672,12928
6008673,12618
6008674,12308
6008675,12153
6008676,11843
6008677,11533
6008678,11223
6008679,11068
6008680,10758
6008681,10448
6008682,10138
6008683,9983
6008684,9673
6008685,9363
6008686,9053
6008687,8898
6008688,8588
6008689,8278
6008690,8123
6008691,7813
6008692,7503
6008693,7193
6008694,7038
6008695,6728
6008696,6418
6008697,6108
6008698,5953
6008699,5643
6008700,5333
6008701,5023
6008702,4868
6008703,4558
6008704,4248
6008705,4093
6008706,3783
6008707,3473
6008708,3163
6008709,3008
6008710,2698
