Region,Source,ZoneSubzone,SiteSeries,Standard,Species,Height
Nelson,Nelson,IDFdm1,IDFdm1/07,83098,Others,0.6
Nelson,Nelson,IDFdm1,IDFdm1/07,83098,Pl  Lw,1
Nelson,Nelson,IDFdm2,IDFdm2/05,83102,Fd,0.8
Nelson,Nelson,IDFdm2,IDFdm2/05,83102,Pl Lw,1
Nelson,Nelson,IDFdm2,IDFdm2/05,83102,Sxw,0.6
Nelson,Nelson,IDFdm2,IDFdm2/07,83103,Fd,0.8
Nelson,Nelson,IDFdm2,IDFdm2/07,83103,Pl Lw,1
Nelson,Nelson,IDFdm2,IDFdm2/07,83103,Sxw,0.6
Nelson,Nelson,IDFxh1,IDFxh1/06,83109,Lw,0.8
Nelson,Nelson,IDFxh1,IDFxh1/06,83109,Others,0.6
Nelson,Nelson,IDFxh1,IDFxh1/07,83110,Lw,0.8
Nelson,Nelson,IDFxh1,IDFxh1/07,83110,Other,0.6
Nelson,Nelson,MSdk,MSdk/01,83112,Others,0.8
Nelson,Nelson,MSdk,MSdk/01,83112,Pl  Lw,1.4
Nelson,Nelson,MSdk,MSdk/03,83113,Pl  Lw,1
Nelson,Nelson,MSdk,MSdk/04,83114,Others,0.8
Nelson,Nelson,MSdk,MSdk/04,83114,Pl Lw,1.4
Nelson,Nelson,MSdk,MSdk/05,83115,Others,0.8
Nelson,Nelson,MSdk,MSdk/05,83115,Pl Lw,1.4
Nelson,Nelson,MSdk,MSdk/06,83116,Others,0.8
Nelson,Nelson,MSdk,MSdk/06,83116,Pl Lw,1.4
Nelson,Nelson,MSdm1,MSdm1/01,83117,Others,0.8
Nelson,Nelson,MSdm1,MSdm1/01,83117,Pl  Lw,1.4
Nelson,Nelson,MSdm1,MSdm1/02,83118,Pl  Lw,1
Nelson,Nelson,MSdm1,MSdm1/03,83119,Pl Lw,1
Nelson,Nelson,MSdm1,MSdm1/04,83120,Others,0.8
Nelson,Nelson,MSdm1,MSdm1/04,83120,Pl Lw,1.4
Nelson,Nelson,MSdm1,MSdm1/05,83121,Others,0.8
Nelson,Nelson,MSdm1,MSdm1/05,83121,Pl Lw,1.4
Nelson,Nelson,MSdm1,MSdm1/06,83122,Others,0.8
Nelson,Nelson,MSdm1,MSdm1/06,83122,Pl Lw,1.4
Nelson,Nelson,MSdm1,MSdm1/07,83123,Others,0.6
Nelson,Nelson,MSdm1,MSdm1/07,83123,Pl,1
Nelson,Nelson,MSdm1,MSdm1/08,83124,Others,0.8
Nelson,Nelson,MSdm1,MSdm1/08,83124,Pl Lw,1.4
Pr George,Pr George,ESSFmm1,ESSFmm1/01,81061,Others,0.8
Pr George,Pr George,ESSFmm1,ESSFmm1/01,81061,Pl,1.6
Pr George,Pr George,ESSFmm1,ESSFmm1/02,81062,Others,0.6
Pr George,Pr George,ESSFmm1,ESSFmm1/02,81062,Pl,1.2
Pr George,Pr George,ESSFmm1,ESSFmm1/03,81063,Others,0.6
Pr George,Pr George,ESSFmm1,ESSFmm1/03,81063,Pl,1.2
Pr George,Pr George,ESSFmm1,ESSFmm1/04,81064,Others,0.8
Pr George,Pr George,ESSFmm1,ESSFmm1/04,81064,Pl,1.6
Pr George,Pr George,ESSFmm1,ESSFmm1/05,81065,Others,0.8
Pr George,Pr George,ESSFmm1,ESSFmm1/05,81065,Pl,1.6
Pr George,Pr George,ESSFmm1,ESSFmm1/06,81066,Others,0.8
Pr George,Pr George,ESSFmm1,ESSFmm1/06,81066,Pl,1.6
Pr George,Pr George,ESSFmm1,ESSFmm1/07,81067,Others,0.6
Pr George,Pr George,ESSFmm1,ESSFmm1/07,81067,Pl,1.2
Pr George,Pr George,ESSFmv1,ESSFmv1/01,81068,Pl,1.6
Pr George,Pr George,ESSFmv1,ESSFmv1/02,81069,Bl,0.6
Pr George,Pr George,ESSFmv1,ESSFmv1/02,81069,Pl,1.2
Pr George,Pr George,ESSFmv1,ESSFmv1/03,81070,Others,0.6
Pr George,Pr George,ESSFmv1,ESSFmv1/03,81070,Pl,1.2
Pr George,Pr George,ESSFmv1,ESSFmv1/04,81071,Others,0.6
Pr George,Pr George,ESSFmv1,ESSFmv1/04,81071,Pl,1.2
Pr George,Pr George,ESSFmv1,ESSFmv1/05,81072,Others,0.6
Pr George,Pr George,ESSFmv1,ESSFmv1/05,81072,Pl,1.2
Pr George,Pr George,ESSFmv2,ESSFmv2/01,81073,Others,0.8
Pr George,Pr George,ESSFmv2,ESSFmv2/01,81073,Pl,1.6
Pr George,Pr George,ESSFmv2,ESSFmv2/02,81074,Others,0.8
Pr George,Pr George,ESSFmv2,ESSFmv2/02,81074,Pl,1.6
Pr George,Pr George,ESSFmv2,ESSFmv2/03,81075,Others,0.6
Pr George,Pr George,ESSFmv2,ESSFmv2/03,81075,Pl,1.2
Pr George,Pr George,ESSFmv2,ESSFmv2/04,81076,Others,0.8
Pr George,Pr George,ESSFmv2,ESSFmv2/04,81076,Pl,1.6
Pr George,Pr George,ESSFmv2,ESSFmv2/05,81077,Others,0.8
Pr George,Pr George,ESSFmv2,ESSFmv2/05,81077,Pl,1.6
Pr George,Pr George,ESSFmv2,ESSFmv2/06,81078,Others,0.6
Pr George,Pr George,ESSFmv2,ESSFmv2/06,81078,Pl,1.2
Pr George,Pr George,ESSFmv3,ESSFmv3/01,81079,Others,0.8
Pr George,Pr George,ESSFmv3,ESSFmv3/01,81079,Pl,1.6
Pr George,Pr George,ESSFmv3,ESSFmv3/02,81080,Others,0.6
Pr George,Pr George,ESSFmv3,ESSFmv3/02,81080,Pl,1.2
Pr George,Pr George,ESSFmv3,ESSFmv3/03,81081,Others,0.6
Pr George,Pr George,ESSFmv3,ESSFmv3/03,81081,Pl,1.2
Pr George,Pr George,ESSFmv3,ESSFmv3/04,81082,Others,0.8
Pr George,Pr George,ESSFmv3,ESSFmv3/04,81082,Pl,1.6
Pr George,Pr George,ESSFmv3,ESSFmv3/05,81083,Others,0.8
Pr George,Pr George,ESSFmv3,ESSFmv3/05,81083,Pl,1.6
Pr George,Pr George,ESSFmv3,ESSFmv3/06,81084,Others,0.8
Pr George,Pr George,ESSFmv3,ESSFmv3/06,81084,Pl,1.6
Pr George,Pr George,ESSFmv3,ESSFmv3/07,81085,Others,0.6
Pr George,Pr George,ESSFmv3,ESSFmv3/07,81085,Pl,1.2
Pr George,Pr George,ESSFmv3,ESSFmv3/08,1050548,Others,0.6
Pr George,Pr George,ESSFmv3,ESSFmv3/08,1050548,Pl,1.2
Pr George,Pr George,ESSFmv4,ESSFmv4/01,81086,Others,0.8
Pr George,Pr George,ESSFmv4,ESSFmv4/01,81086,Pl,1.6
Pr George,Pr George,ESSFmv4,ESSFmv4/02,81087,Others,0.6
Pr George,Pr George,ESSFmv4,ESSFmv4/02,81087,Pl,1.2
Pr George,Pr George,ESSFmv4,ESSFmv4/03,81088,Others,0.6
Pr George,Pr George,ESSFmv4,ESSFmv4/03,81088,Pl,1.2
Pr George,Pr George,ESSFmv4,ESSFmv4/04,81089,Others,0.8
Pr George,Pr George,ESSFmv4,ESSFmv4/04,81089,Pl,1.6
Pr George,Pr George,ESSFmv4,ESSFmv4/05,81090,Others,0.6
Pr George,Pr George,ESSFmv4,ESSFmv4/05,81090,Pl,1.2
Pr George,Pr George,ESSFwc2,ESSFwc2/01,81091,Pl,1.6
Pr George,Pr George,ESSFwc2,ESSFwc2/02,81092,Others,0.6
Pr George,Pr George,ESSFwc2,ESSFwc2/02,81092,Pl,1.2
Pr George,Pr George,ESSFwc2,ESSFwc2/03,81093,Others,0.6
Pr George,Pr George,ESSFwc2,ESSFwc2/03,81093,Pl,1.2
Pr George,Pr George,ESSFwc2,ESSFwc2/04,81094,Others,0.8
Pr George,Pr George,ESSFwc2,ESSFwc2/04,81094,Pl,1.6
Pr George,Pr George,ESSFwc2,ESSFwc2/05,81095,Others,0.8
Pr George,Pr George,ESSFwc2,ESSFwc2/05,81095,Pl,1.6
Pr George,Pr George,ESSFwc2,ESSFwc2/06,81096,Others,0.8
Pr George,Pr George,ESSFwc2,ESSFwc2/06,81096,Pl,1.6
Pr George,Pr George,ESSFwc2,ESSFwc2/07,81097,Others,0.8
Pr George,Pr George,ESSFwc2,ESSFwc2/07,81097,Pl,1.6
Pr George,Pr George,ESSFwc2,ESSFwc2/08,81098,Others,0.6
Pr George,Pr George,ESSFwc2,ESSFwc2/08,81098,Pl,1.2
Pr George,Pr George,ESSFwc2,ESSFwc2/09,81099,Others,0.6
Pr George,Pr George,ESSFwc2,ESSFwc2/09,81099,Pl,1.2
Pr George,Pr George,ESSFwc3,ESSFwc3/01,81100,Pl,1.6
Pr George,Pr George,ESSFwc3,ESSFwc3/02,81101,Others,0.6
Pr George,Pr George,ESSFwc3,ESSFwc3/02,81101,Pl,1.2
Pr George,Pr George,ESSFwc3,ESSFwc3/03,81102,All,0.6
Pr George,Pr George,ESSFwk1,ESSFwk1/01,81103,Others,0.8
Pr George,Pr George,ESSFwk1,ESSFwk1/01,81103,Pl,1.6
Pr George,Pr George,ESSFwk1,ESSFwk1/02,81104,Others,0.6
Pr George,Pr George,ESSFwk1,ESSFwk1/02,81104,Pl,1.2
Pr George,Pr George,ESSFwk1,ESSFwk1/03,81105,Others,0.8
Pr George,Pr George,ESSFwk1,ESSFwk1/03,81105,Pl,1.6
Pr George,Pr George,ESSFwk1,ESSFwk1/04,81106,Others,0.8
Pr George,Pr George,ESSFwk1,ESSFwk1/04,81106,Pl,1.6
Pr George,Pr George,ESSFwk1,ESSFwk1/05,81107,Others,0.8
Pr George,Pr George,ESSFwk1,ESSFwk1/05,81107,Pl,1.6
Pr George,Pr George,ESSFwk1,ESSFwk1/06,81108,All,0.6
Pr George,Pr George,ESSFwk1,ESSFwk1/07,81109,All,0.6
Pr George,Pr George,ESSFwk2,ESSFwk2/01,81110,All,0.8
Pr George,Pr George,ESSFwk2,ESSFwk2/02,81111,All,0.8
Pr George,Pr George,ESSFwk2,ESSFwk2/03,81112,Others,0.8
Pr George,Pr George,ESSFwk2,ESSFwk2/03,81112,Pl,1.6
Pr George,Pr George,ESSFwk2,ESSFwk2/04,81113,All,0.8
Pr George,Pr George,ESSFwk2,ESSFwk2/05,81114,All,0.8
Pr George,Pr George,ESSFwk2,ESSFwk2/06,81115,All,0.6
Pr George,Pr George,ICHmm,ICHmm/01,81116,Fd,1.4
Pr George,Pr George,ICHmm,ICHmm/01,81116,Others,1
Pr George,Pr George,ICHmm,ICHmm/01,81116,Pl,2
Pr George,Pr George,ICHmm,ICHmm/02,81117,Others,0.8
Pr George,Pr George,ICHmm,ICHmm/02,81117,Pl  Fd,1.4
Pr George,Pr George,ICHmm,ICHmm/03,81118,Fd,1.4
Pr George,Pr George,ICHmm,ICHmm/03,81118,Others,1
Pr George,Pr George,ICHmm,ICHmm/03,81118,Pl,2
Pr George,Pr George,ICHmm,ICHmm/04,81119,Fd,1.4
Pr George,Pr George,ICHmm,ICHmm/04,81119,Others,1
Pr George,Pr George,ICHmm,ICHmm/04,81119,Pl  Pw,2
Pr George,Pr George,ICHmm,ICHmm/05,81120,Fd,1.4
Pr George,Pr George,ICHmm,ICHmm/05,81120,Others,1
Pr George,Pr George,ICHmm,ICHmm/05,81120,Pl,2
Pr George,Pr George,ICHmm,ICHmm/06,81121,Others,0.8
Pr George,Pr George,ICHmm,ICHmm/06,81121,Pl,1.4
Pr George,Pr George,ICHmm,ICHmm/07,81122,Others,0.8
Pr George,Pr George,ICHmm,ICHmm/07,81122,Pl,1.4
Pr George,Pr George,ICHmm,ICHmm/08,81123,Others,0.8
Pr George,Pr George,ICHmm,ICHmm/08,81123,Pl,1.4
Pr George,Pr George,ICHvk2,ICHvk2/01,81124,Pl,2
Pr George,Pr George,ICHvk2,ICHvk2/02,81125,Others,0.8
Pr George,Pr George,ICHvk2,ICHvk2/02,81125,Pl,1.4
Pr George,Pr George,ICHvk2,ICHvk2/03,81126,Fd,1.4
Pr George,Pr George,ICHvk2,ICHvk2/03,81126,Others,1
Pr George,Pr George,ICHvk2,ICHvk2/03,81126,Pl,2
Pr George,Pr George,ICHvk2,ICHvk2/04,81127,Fd,1.4
Pr George,Pr George,ICHvk2,ICHvk2/04,81127,Others,1
Pr George,Pr George,ICHvk2,ICHvk2/04,81127,Pl,2
Pr George,Pr George,ICHvk2,ICHvk2/05,81128,Others,1
Pr George,Pr George,ICHvk2,ICHvk2/05,81128,Pl,2
Pr George,Pr George,ICHvk2,ICHvk2/06,81129,Others,0.8
Pr George,Pr George,ICHvk2,ICHvk2/06,81129,Pl,1.4
Pr George,Pr George,ICHvk2,ICHvk2/07,81130,Others,0.8
Pr George,Pr George,ICHvk2,ICHvk2/07,81130,Pl,1.4
Pr George,Pr George,ICHwk1,ICHwk1/01,81131,Fd,1.4
Pr George,Pr George,ICHwk1,ICHwk1/01,81131,Lw,2
Pr George,Pr George,ICHwk1,ICHwk1/01,81131,Others,1
Pr George,Pr George,ICHwk1,ICHwk1/01,81131,Pl  Pw,2
Pr George,Pr George,ICHwk1,ICHwk1/03,81132,Fd,1
Pr George,Pr George,ICHwk1,ICHwk1/03,81132,Others,0.8
Pr George,Pr George,ICHwk1,ICHwk1/03,81132,Pl  Pw,1.4
Pr George,Pr George,ICHwk1,ICHwk1/04,81133,Fd,1.4
Pr George,Pr George,ICHwk1,ICHwk1/04,81133,Lw,2
Pr George,Pr George,ICHwk1,ICHwk1/04,81133,Others,1
Pr George,Pr George,ICHwk1,ICHwk1/04,81133,Pl  Pw,2
Pr George,Pr George,ICHwk1,ICHwk1/05,81134,Pl  Pw,2
Pr George,Pr George,ICHwk1,ICHwk1/06,81135,Others,0.8
Pr George,Pr George,ICHwk1,ICHwk1/06,81135,Pl Pw,1.4
Pr George,Pr George,ICHwk1,ICHwk1/07,81136,Others,0.8
Pr George,Pr George,ICHwk1,ICHwk1/07,81136,Pw,1.4
Pr George,Pr George,ICHwk1,ICHwk1/08,81137,Others,0.8
Pr George,Pr George,ICHwk1,ICHwk1/08,81137,Pl,1.4
Pr George,Pr George,ICHwk3,ICHwk3/01,81138,Pl,2
Pr George,Pr George,ICHwk3,ICHwk3/02,81139,Others,0.8
Pr George,Pr George,ICHwk3,ICHwk3/02,81139,Pl,1.4
Pr George,Pr George,ICHwk3,ICHwk3/03,81140,Fd,1.4
Pr George,Pr George,ICHwk3,ICHwk3/03,81140,Others,1
Pr George,Pr George,ICHwk3,ICHwk3/03,81140,Pl,2
Pr George,Pr George,ICHwk3,ICHwk3/04,81141,Fd,1.4
Pr George,Pr George,ICHwk3,ICHwk3/04,81141,Others,1
Pr George,Pr George,ICHwk3,ICHwk3/04,81141,Pl,2
Pr George,Pr George,ICHwk3,ICHwk3/05,81142,Fd,1.4
Pr George,Pr George,ICHwk3,ICHwk3/05,81142,Others,1
Pr George,Pr George,ICHwk3,ICHwk3/05,81142,Pl,2
Pr George,Pr George,ICHwk3,ICHwk3/06,81143,Others,0.8
Pr George,Pr George,ICHwk3,ICHwk3/06,81143,Pl,1.4
Pr George,Pr George,ICHwk3,ICHwk3/07,81144,Others,0.8
Pr George,Pr George,ICHwk3,ICHwk3/07,81144,Pl,1.4
Pr George,Pr George,ICHwk3,ICHwk3/08,81145,All,0.8
Pr George,Pr George,ICHwk3,ICHwk3/09,81146,Bl,0.8
Pr George,Pr George,ICHwk3,ICHwk3/09,81146,Pl,1.4
Pr George,Pr George,ICHwk3,ICHwk3/09,81146,Sb,0.8
Pr George,Pr George,ICHwk4,ICHwk4/01,811,Pl,2
Pr George,Pr George,ICHwk4,ICHwk4/01,81147,Pl,2
Pr George,Pr George,ICHwk4,ICHwk4/02,81148,Fd,1
Pr George,Pr George,ICHwk4,ICHwk4/02,81148,Others,0.8
Pr George,Pr George,ICHwk4,ICHwk4/02,81148,Pl,1.4
Pr George,Pr George,ICHwk4,ICHwk4/03,81149,Fd,1
Pr George,Pr George,ICHwk4,ICHwk4/03,81149,Others,0.8
Pr George,Pr George,ICHwk4,ICHwk4/03,81149,Pl,1.4
Pr George,Pr George,ICHwk4,ICHwk4/04,81150,Fd,1.4
Pr George,Pr George,ICHwk4,ICHwk4/04,81150,Others,1
Pr George,Pr George,ICHwk4,ICHwk4/04,81150,Pl,2
Pr George,Pr George,ICHwk4,ICHwk4/05,81151,Fd,1.4
Pr George,Pr George,ICHwk4,ICHwk4/05,81151,Others,1
Pr George,Pr George,ICHwk4,ICHwk4/05,81151,Pl,2
Pr George,Pr George,ICHwk4,ICHwk4/06,81152,Others,1
Pr George,Pr George,ICHwk4,ICHwk4/06,81152,Pl,2
Pr George,Pr George,ICHwk4,ICHwk4/07,81153,Fd,1.4
Pr George,Pr George,ICHwk4,ICHwk4/07,81153,Others,1
Pr George,Pr George,ICHwk4,ICHwk4/07,81153,Pl,2
Pr George,Pr George,ICHwk4,ICHwk4/08,81154,Others,0.8
Pr George,Pr George,ICHwk4,ICHwk4/08,81154,Pl,1.4
Pr George,Pr George,SBPSmc,SBPSmc/01,81155,Pl,1.6
Pr George,Pr George,SBPSmc,SBPSmc/02,81156,Others,0.6
Pr George,Pr George,SBPSmc,SBPSmc/02,81156,Pl,1.2
Pr George,Pr George,SBPSmc,SBPSmc/03,81157,Others,0.8
Pr George,Pr George,SBPSmc,SBPSmc/03,81157,Pl,1.6
Pr George,Pr George,SBPSmc,SBPSmc/04,81158,Others,0.6
Pr George,Pr George,SBPSmc,SBPSmc/04,81158,Pl,1.2
Pr George,Pr George,SBPSmc,SBPSmc/05,81159,Others,0.6
Pr George,Pr George,SBPSmc,SBPSmc/05,81159,Pl,1.2
Pr George,Pr George,SBPSmc,SBPSmc/06,81160,Others,0.6
Pr George,Pr George,SBPSmc,SBPSmc/06,81160,Pl,1.2
Pr George,Pr George,SBPSmc,SBPSmc/07,81161,Others,0.6
Pr George,Pr George,SBPSmc,SBPSmc/07,81161,Pl,1.2
Pr George,Pr George,SBSdk,SBSdk/01,81170,Fd,1.4
Pr George,Pr George,SBSdk,SBSdk/01,81170,Pl,2
Pr George,Pr George,SBSdk,SBSdk/01,81170,Sxw,1
Pr George,Pr George,SBSdk,SBSdk/02,81171,Pl,1.4
Pr George,Pr George,SBSdk,SBSdk/02,81171,Sxw,0.8
Pr George,Pr George,SBSdk,SBSdk/03,81172,Others,1
Pr George,Pr George,SBSdk,SBSdk/03,81172,Pl,2
Pr George,Pr George,SBSdk,SBSdk/04,81173,Fd,1.4
Pr George,Pr George,SBSdk,SBSdk/04,81173,Pl,2
Pr George,Pr George,SBSdk,SBSdk/04,81173,Sxw,1
Pr George,Pr George,SBSdk,SBSdk/05,81174,Fd,1.4
Pr George,Pr George,SBSdk,SBSdk/05,81174,Pl,2
Pr George,Pr George,SBSdk,SBSdk/05,81174,Sxw,1
Pr George,Pr George,SBSdk,SBSdk/06,81175,Fd,1.4
Pr George,Pr George,SBSdk,SBSdk/06,81175,Pl,2
Pr George,Pr George,SBSdk,SBSdk/06,81175,Sxw,1
Pr George,Pr George,SBSdk,SBSdk/07,81176,Pl,1.4
Pr George,Pr George,SBSdk,SBSdk/07,81176,Sxw,0.8
Pr George,Pr George,SBSdk,SBSdk/08,81177,Pl,2
Pr George,Pr George,SBSdk,SBSdk/08,81177,Sxw,1
Pr George,Pr George,SBSdk,SBSdk/09,81178,Pl,1.4
Pr George,Pr George,SBSdk,SBSdk/09,81178,Sb,0.8
Pr George,Pr George,SBSdk,SBSdk/10,81179,Others,0.8
Pr George,Pr George,SBSdk,SBSdk/10,81179,Pl,1.4
Pr George,Pr George,SBSdw1,SBSdw1/01,81180,Fd,1.4
Pr George,Pr George,SBSdw1,SBSdw1/01,81180,Others,1
Pr George,Pr George,SBSdw1,SBSdw1/01,81180,Pl,2
Pr George,Pr George,SBSdw1,SBSdw1/02,81181,Fd,1
Pr George,Pr George,SBSdw1,SBSdw1/02,81181,Pl,1.4
Pr George,Pr George,SBSdw1,SBSdw1/03,81182,Fd,1.4
Pr George,Pr George,SBSdw1,SBSdw1/03,81182,Pl,2
Pr George,Pr George,SBSdw1,SBSdw1/04,81183,Fd,1.4
Pr George,Pr George,SBSdw1,SBSdw1/04,81183,Pl,2
Pr George,Pr George,SBSdw1,SBSdw1/04,81183,Sxw,1
Pr George,Pr George,SBSdw1,SBSdw1/05,81184,Fd,1.4
Pr George,Pr George,SBSdw1,SBSdw1/05,81184,Pl,2
Pr George,Pr George,SBSdw1,SBSdw1/05,81184,Sxw,1
Pr George,Pr George,SBSdw1,SBSdw1/06,81185,Fd,1.4
Pr George,Pr George,SBSdw1,SBSdw1/06,81185,Others,1
Pr George,Pr George,SBSdw1,SBSdw1/06,81185,Pl,2
Pr George,Pr George,SBSdw1,SBSdw1/07,81186,Fd,1.4
Pr George,Pr George,SBSdw1,SBSdw1/07,81186,Others,1
Pr George,Pr George,SBSdw1,SBSdw1/07,81186,Pl,2
Pr George,Pr George,SBSdw1,SBSdw1/08,81187,Fd,1.4
Pr George,Pr George,SBSdw1,SBSdw1/08,81187,Others,1
Pr George,Pr George,SBSdw1,SBSdw1/08,81187,Pl,2
Pr George,Pr George,SBSdw1,SBSdw1/09,81188,Others,0.8
Pr George,Pr George,SBSdw1,SBSdw1/09,81188,Pl,1.4
Pr George,Pr George,SBSdw2,SBSdw2/01,81189,Fd,1.4
Pr George,Pr George,SBSdw2,SBSdw2/01,81189,Pl,2
Pr George,Pr George,SBSdw2,SBSdw2/01,81189,Sxw,1
Pr George,Pr George,SBSdw2,SBSdw2/02,81190,Fd,1
Pr George,Pr George,SBSdw2,SBSdw2/02,81190,Pl,1.4
Pr George,Pr George,SBSdw2,SBSdw2/03,81191,Fd,1.4
Pr George,Pr George,SBSdw2,SBSdw2/03,81191,Pl,2
Pr George,Pr George,SBSdw2,SBSdw2/04,81192,Fd,1.4
Pr George,Pr George,SBSdw2,SBSdw2/04,81192,Pl,2
Pr George,Pr George,SBSdw2,SBSdw2/05,81193,Fd,1.4
Pr George,Pr George,SBSdw2,SBSdw2/05,81193,Pl,2
Pr George,Pr George,SBSdw2,SBSdw2/05,81193,Sxw,1
Pr George,Pr George,SBSdw2,SBSdw2/06,81194,Fd,1.4
Pr George,Pr George,SBSdw2,SBSdw2/06,81194,Pl,2
Pr George,Pr George,SBSdw2,SBSdw2/06,81194,Sxw,1
Pr George,Pr George,SBSdw2,SBSdw2/07,81195,Others,1
Pr George,Pr George,SBSdw2,SBSdw2/07,81195,Pl,2
Pr George,Pr George,SBSdw2,SBSdw2/08,81196,Fd,1.4
Pr George,Pr George,SBSdw2,SBSdw2/08,81196,Others,1
Pr George,Pr George,SBSdw2,SBSdw2/08,81196,Pl,2
Pr George,Pr George,SBSdw2,SBSdw2/09,81197,Fd,1.4
Pr George,Pr George,SBSdw2,SBSdw2/09,81197,Others,1
Pr George,Pr George,SBSdw2,SBSdw2/09,81197,Pl,2
Pr George,Pr George,SBSdw2,SBSdw2/10,81198,Others,0.8
Pr George,Pr George,SBSdw2,SBSdw2/10,81198,Pl,1.4
Pr George,Pr George,SBSdw2,SBSdw2/11,81199,Others,0.8
Pr George,Pr George,SBSdw2,SBSdw2/11,81199,Pl,1.4
Pr George,Pr George,SBSdw3,SBSdw3/01,81200,Pl,2
Pr George,Pr George,SBSdw3,SBSdw3/02,81201,Fd,1
Pr George,Pr George,SBSdw3,SBSdw3/02,81201,Pl,1.4
Pr George,Pr George,SBSdw3,SBSdw3/02,81201,Sxw,0.8
Pr George,Pr George,SBSdw3,SBSdw3/03,81202,Pl,2
Pr George,Pr George,SBSdw3,SBSdw3/03,81202,Sxw,1
Pr George,Pr George,SBSdw3,SBSdw3/04,81203,Fd,1.4
Pr George,Pr George,SBSdw3,SBSdw3/04,81203,Pl,2
Pr George,Pr George,SBSdw3,SBSdw3/04,81203,Sxw,1
Pr George,Pr George,SBSdw3,SBSdw3/05,81204,Others,1
Pr George,Pr George,SBSdw3,SBSdw3/05,81204,Pl,2
Pr George,Pr George,SBSdw3,SBSdw3/06,81205,Fd,1.4
Pr George,Pr George,SBSdw3,SBSdw3/06,81205,Others,1
Pr George,Pr George,SBSdw3,SBSdw3/06,81205,Pl,2
Pr George,Pr George,SBSdw3,SBSdw3/07,81206,Others,1
Pr George,Pr George,SBSdw3,SBSdw3/07,81206,Pl,2
Pr George,Pr George,SBSdw3,SBSdw3/08,81207,Fd,1.4
Pr George,Pr George,SBSdw3,SBSdw3/08,81207,Others,1
Pr George,Pr George,SBSdw3,SBSdw3/08,81207,Pl,2
Pr George,Pr George,SBSdw3,SBSdw3/09,81208,Others,0.8
Pr George,Pr George,SBSdw3,SBSdw3/09,81208,Pl,1.4
Pr George,Pr George,SBSdw3,SBSdw3/10,81209,Others,0.8
Pr George,Pr George,SBSdw3,SBSdw3/10,81209,Pl,1.4
Pr George,Pr George,SBSmc2,SBSmc2/01,81210,Others,0.8
Pr George,Pr George,SBSmc2,SBSmc2/01,81210,Pl,1.6
Pr George,Pr George,SBSmc2,SBSmc2/02,81211,Others,0.6
Pr George,Pr George,SBSmc2,SBSmc2/02,81211,Pl,1.2
Pr George,Pr George,SBSmc2,SBSmc2/03,81212,Others,0.8
Pr George,Pr George,SBSmc2,SBSmc2/03,81212,Pl,1.6
Pr George,Pr George,SBSmc2,SBSmc2/04,81213,Others,0.8
Pr George,Pr George,SBSmc2,SBSmc2/04,81213,Pl,1.6
Pr George,Pr George,SBSmc2,SBSmc2/05,81214,Others,0.8
Pr George,Pr George,SBSmc2,SBSmc2/05,81214,Pl,1.6
Pr George,Pr George,SBSmc2,SBSmc2/06,81215,Others,0.8
Pr George,Pr George,SBSmc2,SBSmc2/06,81215,Pl,1.6
Pr George,Pr George,SBSmc2,SBSmc2/07,81216,Others,0.6
Pr George,Pr George,SBSmc2,SBSmc2/07,81216,Pl,1.2
Pr George,Pr George,SBSmc2,SBSmc2/08,81217,Others,0.8
Pr George,Pr George,SBSmc2,SBSmc2/08,81217,Pl,1.6
Pr George,Pr George,SBSmc2,SBSmc2/09,81218,Others,0.8
Pr George,Pr George,SBSmc2,SBSmc2/09,81218,Pl,1.6
Pr George,Pr George,SBSmc2,SBSmc2/10,81219,Others,0.6
Pr George,Pr George,SBSmc2,SBSmc2/10,81219,Pl,1.2
Pr George,Pr George,SBSmc2,SBSmc2/11,81220,Others,0.6
Pr George,Pr George,SBSmc2,SBSmc2/11,81220,Pl,1.2
Pr George,Pr George,SBSmc2,SBSmc2/12,81221,Others,0.6
Pr George,Pr George,SBSmc2,SBSmc2/12,81221,Pl,1.2
Pr George,Pr George,SBSmc3,SBSmc3/01,81222,Pl,1.6
Pr George,Pr George,SBSmc3,SBSmc3/02,81223,Pl,1.6
Pr George,Pr George,SBSmc3,SBSmc3/02,81223,Sxw,0.8
Pr George,Pr George,SBSmc3,SBSmc3/03,81224,Pl,1.6
Pr George,Pr George,SBSmc3,SBSmc3/03,81224,Sxw,0.8
Pr George,Pr George,SBSmc3,SBSmc3/04,81225,Others,0.8
Pr George,Pr George,SBSmc3,SBSmc3/04,81225,Pl,1.6
Pr George,Pr George,SBSmc3,SBSmc3/05,81226,Others,0.8
Pr George,Pr George,SBSmc3,SBSmc3/05,81226,Pl,1.6
Pr George,Pr George,SBSmc3,SBSmc3/06,81227,Others,0.8
Pr George,Pr George,SBSmc3,SBSmc3/06,81227,Pl,1.6
Pr George,Pr George,SBSmc3,SBSmc3/07,81228,Others,0.8
Pr George,Pr George,SBSmc3,SBSmc3/07,81228,Pl,1.6
Pr George,Pr George,SBSmc3,SBSmc3/08,81229,Others,0.6
Pr George,Pr George,SBSmc3,SBSmc3/08,81229,Pl,1.2
Pr George,Pr George,SBSmc3,SBSmc3/09,81230,Others,0.6
Pr George,Pr George,SBSmc3,SBSmc3/09,81230,Pl,1.2
Pr George,Pr George,SBSmh,SBSmh/01,81231,Fd,1.4
