ID1,SiteNo,Spp,FuturePeriod,SS_NoSpace,Curr,NewSuit,1,2,3,X
IDFxm_1,5186533,Pl,2085,SBPSmk/01,1,3,0.19,0.13,0.47,0.22
IDFxm_1,5186533,Ps,2085,SBPSmk/01,4,4,0,0.06,0,0.94
IDFxm_1,5186533,Pw,2025,SBPSmk/01,4,3,0,0.48,0.08,0.44
IDFxm_1,5186533,Pw,2055,SBPSmk/01,4,3,0,0.72,0.03,0.26
IDFxm_1,5186533,Pw,2085,SBPSmk/01,4,3,0,0.58,0.21,0.2
IDFxm_1,5186533,Py,2025,SBPSmk/01,4,4,0,0.03,0.18,0.79
IDFxm_1,5186533,Py,2055,SBPSmk/01,4,3,0,0.13,0.66,0.21
IDFxm_1,5186533,Py,2085,SBPSmk/01,4,4,0.06,0.04,0.56,0.34
IDFxm_1,5186533,Qc,2085,SBPSmk/01,4,4,0,0,0.06,0.94
IDFxm_1,5186533,Ra,2085,SBPSmk/01,4,4,0,0,0.06,0.94
IDFxm_1,5186533,Sx,1975,SBPSmk/01,2,2,0,1,0,0
IDFxm_1,5186533,Sx,2000,SBPSmk/01,2,2,0.8,0,0.09,0.11
IDFxm_1,5186533,Sx,2025,SBPSmk/01,2,2,0.47,0.06,0.45,0.02
IDFxm_1,5186533,Sx,2055,SBPSmk/01,2,3,0.12,0,0.64,0.24
IDFxm_1,5186533,Sx,2085,SBPSmk/01,2,4,0.07,0.04,0.35,0.54
IDFxm_1,5186533,Vb,2085,SBPSmk/01,4,4,0,0,0.01,0.99
IDFxm_1,5186533,X,2085,SBPSmk/01,4,4,0.06,0,0,0.94
IDFxm_1,5186533,Yp,2085,SBPSmk/01,4,4,0,0.01,0,0.99
IDFxm_1,5186533,At,2000,SBPSmk/02,4,3,0,0,1,0
IDFxm_1,5186533,At,2025,SBPSmk/02,4,3,0,0,0.77,0.23
IDFxm_1,5186533,At,2055,SBPSmk/02,4,4,0,0,0.27,0.73
IDFxm_1,5186533,At,2085,SBPSmk/02,4,4,0,0.02,0.16,0.82
IDFxm_1,5186533,Ba,2025,SBPSmk/02,4,4,0,0,0.12,0.88
IDFxm_1,5186533,Bg,2085,SBPSmk/02,4,4,0,0,0,1
IDFxm_1,5186533,Bl,2025,SBPSmk/02,4,4,0,0,0.12,0.88
IDFxm_1,5186533,Bl,2085,SBPSmk/02,4,4,0,0,0.02,0.98
IDFxm_1,5186533,Cw,2025,SBPSmk/02,4,4,0,0,0.21,0.79
IDFxm_1,5186533,Cw,2055,SBPSmk/02,4,4,0,0,0.41,0.59
IDFxm_1,5186533,Cw,2085,SBPSmk/02,4,4,0,0,0.23,0.77
IDFxm_1,5186533,Dr,2085,SBPSmk/02,4,4,0,0,0,1
IDFxm_1,5186533,Ep,2025,SBPSmk/02,4,4,0,0,0.55,0.45
IDFxm_1,5186533,Ep,2055,SBPSmk/02,4,4,0,0,0.73,0.27
IDFxm_1,5186533,Ep,2085,SBPSmk/02,4,4,0,0.02,0.58,0.4
IDFxm_1,5186533,Fd,1975,SBPSmk/02,2,2,0,1,0,0
IDFxm_1,5186533,Fd,2000,SBPSmk/02,2,2,0,1,0,0
IDFxm_1,5186533,Fd,2025,SBPSmk/02,2,2,0.19,0.69,0,0.12
IDFxm_1,5186533,Fd,2055,SBPSmk/02,2,1,0.75,0.25,0,0
IDFxm_1,5186533,Fd,2085,SBPSmk/02,2,2,0.62,0.25,0,0.12
IDFxm_1,5186533,Hw,2025,SBPSmk/02,4,4,0,0,0.12,0.88
IDFxm_1,5186533,Hw,2085,SBPSmk/02,4,4,0,0,0.02,0.98
IDFxm_1,5186533,Lw,2025,SBPSmk/02,4,4,0,0,0.14,0.86
IDFxm_1,5186533,Lw,2055,SBPSmk/02,4,4,0,0,0.52,0.48
IDFxm_1,5186533,Lw,2085,SBPSmk/02,4,4,0,0,0.23,0.77
IDFxm_1,5186533,Mb,2085,SBPSmk/02,4,4,0,0,0,1
IDFxm_1,5186533,Oa,2085,SBPSmk/02,4,4,0,0,0.06,0.94
IDFxm_1,5186533,Ot,2085,SBPSmk/02,4,4,0,0,0.06,0.94
IDFxm_1,5186533,Oy,2085,SBPSmk/02,4,4,0,0.06,0,0.94
IDFxm_1,5186533,Pl,1975,SBPSmk/02,2,2,0,1,0,0
IDFxm_1,5186533,Pl,2000,SBPSmk/02,2,2,0,1,0,0
IDFxm_1,5186533,Pl,2025,SBPSmk/02,2,2,0.16,0.79,0.06,0
IDFxm_1,5186533,Pl,2055,SBPSmk/02,2,3,0.02,0.64,0.09,0.25
IDFxm_1,5186533,Pl,2085,SBPSmk/02,2,4,0.04,0.35,0.11,0.5
IDFxm_1,5186533,Ps,2085,SBPSmk/02,4,4,0,0.06,0,0.94
IDFxm_1,5186533,Pw,2025,SBPSmk/02,4,4,0,0.1,0.29,0.61
IDFxm_1,5186533,Pw,2055,SBPSmk/02,4,4,0,0.02,0.09,0.89
IDFxm_1,5186533,Pw,2085,SBPSmk/02,4,4,0,0,0.08,0.92
IDFxm_1,5186533,Py,2025,SBPSmk/02,4,4,0,0.35,0,0.65
IDFxm_1,5186533,Py,2055,SBPSmk/02,4,2,0.31,0.52,0,0.17
IDFxm_1,5186533,Py,2085,SBPSmk/02,4,2,0.38,0.31,0.04,0.27
IDFxm_1,5186533,Qc,2085,SBPSmk/02,4,4,0.06,0,0,0.94
IDFxm_1,5186533,Ra,2085,SBPSmk/02,4,4,0.06,0,0.06,0.88
IDFxm_1,5186533,Sx,1975,SBPSmk/02,3,3,0,0,1,0
IDFxm_1,5186533,Sx,2025,SBPSmk/02,3,4,0,0,0.1,0.9
IDFxm_1,5186533,Sx,2055,SBPSmk/02,3,4,0,0,0.02,0.98
IDFxm_1,5186533,Sx,2085,SBPSmk/02,3,4,0,0,0.02,0.98
IDFxm_1,5186533,X,2085,SBPSmk/02,4,4,0.12,0,0,0.88
IDFxm_1,5186533,Ac,2085,SBPSmk/03,4,4,0,0,0.01,0.99
IDFxm_1,5186533,At,1975,SBPSmk/03,2,2,0,1,0,0
IDFxm_1,5186533,At,2000,SBPSmk/03,2,3,0,0,1,0
IDFxm_1,5186533,At,2025,SBPSmk/03,2,3,0,0.01,0.78,0.21
IDFxm_1,5186533,At,2055,SBPSmk/03,2,4,0,0.15,0.28,0.57
IDFxm_1,5186533,At,2085,SBPSmk/03,2,4,0,0.27,0.19,0.54
IDFxm_1,5186533,Ba,2025,SBPSmk/03,4,4,0,0,0.12,0.88
IDFxm_1,5186533,Bg,2055,SBPSmk/03,4,4,0,0,0.02,0.98
IDFxm_1,5186533,Bg,2085,SBPSmk/03,4,4,0,0,0.07,0.93
IDFxm_1,5186533,Bl,2025,SBPSmk/03,4,4,0,0.06,0.17,0.77
IDFxm_1,5186533,Bl,2055,SBPSmk/03,4,4,0,0.02,0.02,0.96
IDFxm_1,5186533,Bl,2085,SBPSmk/03,4,4,0,0,0.04,0.96
IDFxm_1,5186533,Cw,2025,SBPSmk/03,4,4,0,0.03,0.24,0.73
IDFxm_1,5186533,Cw,2055,SBPSmk/03,4,4,0,0.05,0.2,0.75
IDFxm_1,5186533,Cw,2085,SBPSmk/03,4,4,0,0.03,0.18,0.78
IDFxm_1,5186533,Dr,2085,SBPSmk/03,4,4,0,0,0.04,0.96
IDFxm_1,5186533,Ep,2025,SBPSmk/03,4,4,0,0.06,0.61,0.33
IDFxm_1,5186533,Ep,2055,SBPSmk/03,4,3,0,0.16,0.59,0.24
IDFxm_1,5186533,Ep,2085,SBPSmk/03,4,3,0,0.27,0.36,0.38
IDFxm_1,5186533,Fd,1975,SBPSmk/03,2,2,0,1,0,0
IDFxm_1,5186533,Fd,2000,SBPSmk/03,2,2,0.33,0.67,0,0
IDFxm_1,5186533,Fd,2025,SBPSmk/03,2,2,0.24,0.58,0.06,0.12
IDFxm_1,5186533,Fd,2055,SBPSmk/03,2,1,0.78,0.2,0.02,0
IDFxm_1,5186533,Fd,2085,SBPSmk/03,2,2,0.69,0.22,0,0.09
IDFxm_1,5186533,Hw,2025,SBPSmk/03,4,4,0,0,0.15,0.85
IDFxm_1,5186533,Hw,2055,SBPSmk/03,4,4,0,0,0.06,0.94
IDFxm_1,5186533,Hw,2085,SBPSmk/03,4,4,0,0,0.1,0.9
IDFxm_1,5186533,Lw,2025,SBPSmk/03,4,4,0.01,0.01,0.14,0.84
IDFxm_1,5186533,Lw,2055,SBPSmk/03,4,3,0.02,0.22,0.47,0.29
IDFxm_1,5186533,Lw,2085,SBPSmk/03,4,4,0.01,0.23,0.26,0.49
IDFxm_1,5186533,Mb,2085,SBPSmk/03,4,4,0,0,0.04,0.96
IDFxm_1,5186533,Oa,2085,SBPSmk/03,4,4,0,0,0.06,0.94
IDFxm_1,5186533,Ol,2085,SBPSmk/03,4,4,0,0,0.04,0.96
IDFxm_1,5186533,Ot,2085,SBPSmk/03,4,4,0,0.04,0.03,0.94
IDFxm_1,5186533,Oy,2085,SBPSmk/03,4,4,0.04,0.03,0,0.94
IDFxm_1,5186533,Pl,1975,SBPSmk/03,1,1,1,0,0,0
IDFxm_1,5186533,Pl,2000,SBPSmk/03,1,2,0.33,0.67,0,0
IDFxm_1,5186533,Pl,2025,SBPSmk/03,1,2,0.37,0.48,0.1,0.05
IDFxm_1,5186533,Pl,2055,SBPSmk/03,1,3,0.09,0.42,0.36,0.14
IDFxm_1,5186533,Pl,2085,SBPSmk/03,1,3,0.06,0.44,0.18,0.32
IDFxm_1,5186533,Ps,2085,SBPSmk/03,4,4,0,0.06,0,0.94
IDFxm_1,5186533,Pw,2025,SBPSmk/03,4,4,0,0.24,0.22,0.53
IDFxm_1,5186533,Pw,2055,SBPSmk/03,4,4,0,0.11,0.32,0.57
IDFxm_1,5186533,Pw,2085,SBPSmk/03,4,4,0,0.03,0.21,0.76
IDFxm_1,5186533,Py,2025,SBPSmk/03,4,4,0,0.41,0.03,0.56
IDFxm_1,5186533,Py,2055,SBPSmk/03,4,2,0.22,0.57,0.07,0.15
IDFxm_1,5186533,Py,2085,SBPSmk/03,4,2,0.34,0.35,0.05,0.26
IDFxm_1,5186533,Pz,2085,SBPSmk/03,4,4,0,0,0.04,0.96
IDFxm_1,5186533,Qc,2085,SBPSmk/03,4,4,0.03,0.04,0,0.94
IDFxm_1,5186533,Qg,2085,SBPSmk/03,4,4,0,0,0.07,0.93
IDFxm_1,5186533,Ra,2085,SBPSmk/03,4,4,0.03,0,0.03,0.95
IDFxm_1,5186533,Sx,2025,SBPSmk/03,4,4,0,0.07,0.27,0.66
IDFxm_1,5186533,Sx,2055,SBPSmk/03,4,4,0,0.02,0.12,0.86
IDFxm_1,5186533,Sx,2085,SBPSmk/03,4,4,0,0.01,0.07,0.92
IDFxm_1,5186533,X,2085,SBPSmk/03,4,4,0.09,0,0,0.91
IDFxm_1,5186533,Ac,2025,SBPSmk/04,4,4,0,0,0.07,0.93
IDFxm_1,5186533,Ac,2055,SBPSmk/04,4,4,0,0,0.02,0.98
IDFxm_1,5186533,Ac,2085,SBPSmk/04,4,4,0,0,0.03,0.97
IDFxm_1,5186533,At,1975,SBPSmk/04,3,3,0,0,1,0
IDFxm_1,5186533,At,2000,SBPSmk/04,3,3,0.11,0,0.89,0
IDFxm_1,5186533,At,2025,SBPSmk/04,3,3,0.01,0.33,0.54,0.11
IDFxm_1,5186533,At,2055,SBPSmk/04,3,3,0.02,0.46,0.25,0.27
IDFxm_1,5186533,At,2085,SBPSmk/04,3,3,0.01,0.42,0.24,0.32
IDFxm_1,5186533,Ba,2025,SBPSmk/04,4,4,0,0,0.12,0.88
IDFxm_1,5186533,Bc,2085,SBPSmk/04,4,4,0,0.03,0,0.97
IDFxm_1,5186533,Bg,2055,SBPSmk/04,4,4,0,0.02,0.16,0.82
IDFxm_1,5186533,Bg,2085,SBPSmk/04,4,4,0,0.05,0.24,0.71
IDFxm_1,5186533,Bl,2000,SBPSmk/04,4,4,0,0,0.11,0.89
IDFxm_1,5186533,Bl,2025,SBPSmk/04,4,4,0,0.17,0.17,0.65
IDFxm_1,5186533,Bl,2055,SBPSmk/04,4,4,0,0.03,0.05,0.92
IDFxm_1,5186533,Bl,2085,SBPSmk/04,4,4,0,0,0.07,0.93
IDFxm_1,5186533,Cw,2025,SBPSmk/04,4,4,0.02,0.29,0.21,0.48
IDFxm_1,5186533,Cw,2055,SBPSmk/04,4,3,0.03,0.37,0.16,0.44
IDFxm_1,5186533,Cw,2085,SBPSmk/04,4,4,0.01,0.23,0.23,0.53
IDFxm_1,5186533,Dr,2085,SBPSmk/04,4,4,0,0.03,0.03,0.94
IDFxm_1,5186533,Ep,2000,SBPSmk/04,4,4,0,0.11,0.22,0.67
IDFxm_1,5186533,Ep,2025,SBPSmk/04,4,3,0,0.46,0.38,0.17
IDFxm_1,5186533,Ep,2055,SBPSmk/04,4,3,0.01,0.56,0.31,0.12
IDFxm_1,5186533,Ep,2085,SBPSmk/04,4,3,0,0.45,0.25,0.3
IDFxm_1,5186533,Fd,1975,SBPSmk/04,2,2,0,1,0,0
IDFxm_1,5186533,Fd,2000,SBPSmk/04,2,1,0.89,0.11,0,0
IDFxm_1,5186533,Fd,2025,SBPSmk/04,2,2,0.43,0.52,0.02,0.04
IDFxm_1,5186533,Fd,2055,SBPSmk/04,2,1,0.86,0.13,0.01,0
IDFxm_1,5186533,Fd,2085,SBPSmk/04,2,1,0.84,0.09,0,0.06
IDFxm_1,5186533,Hw,2025,SBPSmk/04,4,4,0.09,0.01,0.14,0.75
IDFxm_1,5186533,Hw,2055,SBPSmk/04,4,4,0.02,0.01,0.38,0.59
IDFxm_1,5186533,Hw,2085,SBPSmk/04,4,4,0.01,0.03,0.23,0.73
IDFxm_1,5186533,Lw,2000,SBPSmk/04,4,4,0,0,0,1
IDFxm_1,5186533,Lw,2025,SBPSmk/04,4,4,0.04,0.09,0.06,0.82
IDFxm_1,5186533,Lw,2055,SBPSmk/04,4,3,0.14,0.48,0.19,0.19
IDFxm_1,5186533,Lw,2085,SBPSmk/04,4,3,0.07,0.42,0.12,0.39
IDFxm_1,5186533,Mb,2085,SBPSmk/04,4,4,0,0.03,0.06,0.91
IDFxm_1,5186533,Oa,2085,SBPSmk/04,4,4,0,0,0.03,0.97
IDFxm_1,5186533,Ol,2085,SBPSmk/04,4,4,0,0.03,0.03,0.94
IDFxm_1,5186533,Ot,2085,SBPSmk/04,4,4,0.03,0.03,0,0.94
IDFxm_1,5186533,Oy,2085,SBPSmk/04,4,4,0.03,0,0,0.97
IDFxm_1,5186533,Pl,1975,SBPSmk/04,1,1,1,0,0,0
IDFxm_1,5186533,Pl,2000,SBPSmk/04,1,1,1,0,0,0
IDFxm_1,5186533,Pl,2025,SBPSmk/04,1,2,0.68,0.16,0.06,0.1
IDFxm_1,5186533,Pl,2055,SBPSmk/04,1,2,0.19,0.5,0.26,0.06
IDFxm_1,5186533,Pl,2085,SBPSmk/04,1,3,0.15,0.44,0.16,0.24
IDFxm_1,5186533,Ps,2085,SBPSmk/04,4,4,0,0.06,0,0.94
IDFxm_1,5186533,Pw,2025,SBPSmk/04,4,3,0,0.47,0.06,0.47
IDFxm_1,5186533,Pw,2055,SBPSmk/04,4,3,0,0.44,0.22,0.34
IDFxm_1,5186533,Pw,2085,SBPSmk/04,4,4,0,0.22,0.35,0.43
IDFxm_1,5186533,Py,2025,SBPSmk/04,4,4,0,0.28,0.14,0.58
IDFxm_1,5186533,Py,2055,SBPSmk/04,4,3,0.07,0.4,0.38,0.15
IDFxm_1,5186533,Py,2085,SBPSmk/04,4,3,0.18,0.32,0.22,0.28
IDFxm_1,5186533,Pz,2085,SBPSmk/04,4,4,0,0,0.03,0.97
IDFxm_1,5186533,Qc,2085,SBPSmk/04,4,4,0,0.03,0.03,0.94
IDFxm_1,5186533,Qg,2085,SBPSmk/04,4,4,0,0,0.07,0.93
IDFxm_1,5186533,Ra,2085,SBPSmk/04,4,4,0,0,0.03,0.97
IDFxm_1,5186533,Sb,1975,SBPSmk/04,3,3,0,0,1,0
IDFxm_1,5186533,Sx,1975,SBPSmk/04,2,2,0,1,0,0
IDFxm_1,5186533,Sx,2000,SBPSmk/04,2,4,0.11,0,0.22,0.67
IDFxm_1,5186533,Sx,2025,SBPSmk/04,2,3,0.17,0.06,0.54,0.23
IDFxm_1,5186533,Sx,2055,SBPSmk/04,2,4,0.03,0.01,0.48,0.48
IDFxm_1,5186533,Sx,2085,SBPSmk/04,2,4,0.01,0.03,0.25,0.72
IDFxm_1,5186533,X,2085,SBPSmk/04,4,4,0.06,0,0,0.94
IDFxm_1,5186533,Yp,2085,SBPSmk/04,4,4,0,0,0,1
IDFxm_1,5186533,At,1975,SBPSmk/05,3,3,0,0,1,0
IDFxm_1,5186533,At,2000,SBPSmk/05,3,3,0,0,1,0
IDFxm_1,5186533,At,2025,SBPSmk/05,3,4,0,0,0.12,0.88
IDFxm_1,5186533,At,2055,SBPSmk/05,3,4,0,0,0.06,0.94
IDFxm_1,5186533,At,2085,SBPSmk/05,3,4,0,0,0.06,0.94
IDFxm_1,5186533,Ep,2000,SBPSmk/05,4,3,0,0,1,0
IDFxm_1,5186533,Ep,2025,SBPSmk/05,4,4,0,0,0.12,0.88
IDFxm_1,5186533,Ep,2055,SBPSmk/05,4,4,0,0,0.06,0.94
IDFxm_1,5186533,Ep,2085,SBPSmk/05,4,4,0,0,0.06,0.94
IDFxm_1,5186533,Fd,1975,SBPSmk/05,2,2,0,1,0,0
IDFxm_1,5186533,Fd,2000,SBPSmk/05,2,1,1,0,0,0
IDFxm_1,5186533,Fd,2025,SBPSmk/05,2,4,0.12,0,0,0.88
IDFxm_1,5186533,Fd,2055,SBPSmk/05,2,4,0.06,0,0,0.94
IDFxm_1,5186533,Fd,2085,SBPSmk/05,2,4,0.06,0,0,0.94
IDFxm_1,5186533,Lw,1975,SBPSmk/05,4,4,0,0,0,1
IDFxm_1,5186533,Lw,2000,SBPSmk/05,4,4,0,0,0,1
IDFxm_1,5186533,Lw,2025,SBPSmk/05,4,4,0,0,0,1
IDFxm_1,5186533,Lw,2055,SBPSmk/05,4,4,0,0,0,1
IDFxm_1,5186533,Lw,2085,SBPSmk/05,4,4,0,0,0,1
IDFxm_1,5186533,Pl,1975,SBPSmk/05,1,1,1,0,0,0
IDFxm_1,5186533,Pl,2000,SBPSmk/05,1,1,1,0,0,0
IDFxm_1,5186533,Pl,2025,SBPSmk/05,1,4,0.12,0,0,0.88
IDFxm_1,5186533,Pl,2055,SBPSmk/05,1,4,0.06,0,0,0.94
IDFxm_1,5186533,Pl,2085,SBPSmk/05,1,4,0.06,0,0,0.94
IDFxm_1,5186533,Sx,1975,SBPSmk/05,2,2,0,1,0,0
IDFxm_1,5186533,Sx,2000,SBPSmk/05,2,1,1,0,0,0
IDFxm_1,5186533,Sx,2025,SBPSmk/05,2,4,0.12,0,0,0.88
IDFxm_1,5186533,Sx,2055,SBPSmk/05,2,4,0.06,0,0,0.94
IDFxm_1,5186533,Sx,2085,SBPSmk/05,2,4,0.06,0,0,0.94
IDFxm_1,5186533,Ac,1975,SBPSmk/06,3,3,0,0,1,0
IDFxm_1,5186533,Ac,2000,SBPSmk/06,3,2,0,0.69,0.31,0
IDFxm_1,5186533,Ac,2025,SBPSmk/06,3,3,0,0.26,0.52,0.22
IDFxm_1,5186533,Ac,2055,SBPSmk/06,3,3,0.01,0.64,0.18,0.17
IDFxm_1,5186533,Ac,2085,SBPSmk/06,3,3,0,0.63,0.14,0.22
IDFxm_1,5186533,At,1975,SBPSmk/06,3,3,0,0,1,0
IDFxm_1,5186533,At,2000,SBPSmk/06,3,2,0,1,0,0
IDFxm_1,5186533,At,2025,SBPSmk/06,3,2,0,0.83,0.11,0.06
IDFxm_1,5186533,At,2055,SBPSmk/06,3,2,0,0.88,0.12,0
IDFxm_1,5186533,At,2085,SBPSmk/06,3,3,0,0.48,0.3,0.22
IDFxm_1,5186533,Ba,2025,SBPSmk/06,4,4,0,0,0.12,0.88
IDFxm_1,5186533,Bc,2085,SBPSmk/06,4,4,0,0.03,0.03,0.94
IDFxm_1,5186533,Bg,2055,SBPSmk/06,4,4,0,0.18,0.07,0.75
IDFxm_1,5186533,Bg,2085,SBPSmk/06,4,4,0.06,0.31,0.09,0.53
IDFxm_1,5186533,Bl,2000,SBPSmk/06,4,2,0,1,0,0
IDFxm_1,5186533,Bl,2025,SBPSmk/06,4,3,0,0.44,0.42,0.15
IDFxm_1,5186533,Bl,2055,SBPSmk/06,4,3,0,0.19,0.64,0.17
IDFxm_1,5186533,Bl,2085,SBPSmk/06,4,4,0,0.06,0.34,0.6
IDFxm_1,5186533,Cw,2025,SBPSmk/06,4,2,0.46,0.23,0,0.31
IDFxm_1,5186533,Cw,2055,SBPSmk/06,4,2,0.81,0.07,0,0.12
IDFxm_1,5186533,Cw,2085,SBPSmk/06,4,2,0.64,0.11,0,0.25
IDFxm_1,5186533,Dr,2085,SBPSmk/06,4,4,0.03,0.06,0.03,0.88
IDFxm_1,5186533,Ep,2000,SBPSmk/06,4,2,0,1,0,0
IDFxm_1,5186533,Ep,2025,SBPSmk/06,4,2,0,0.89,0.05,0.06
IDFxm_1,5186533,Ep,2055,SBPSmk/06,4,2,0,0.94,0,0.06
IDFxm_1,5186533,Ep,2085,SBPSmk/06,4,3,0,0.74,0.01,0.25
IDFxm_1,5186533,Fd,2000,SBPSmk/06,4,2,0.31,0.69,0,0
IDFxm_1,5186533,Fd,2025,SBPSmk/06,4,2,0.18,0.76,0.05,0
IDFxm_1,5186533,Fd,2055,SBPSmk/06,4,2,0.13,0.87,0.01,0
IDFxm_1,5186533,Fd,2085,SBPSmk/06,4,2,0.24,0.71,0,0.05
IDFxm_1,5186533,Hw,2025,SBPSmk/06,4,4,0.2,0.06,0.24,0.5
IDFxm_1,5186533,Hw,2055,SBPSmk/06,4,2,0.56,0.06,0.1,0.28
IDFxm_1,5186533,Hw,2085,SBPSmk/06,4,3,0.49,0.14,0.03,0.34
IDFxm_1,5186533,Lw,1975,SBPSmk/06,4,4,0,0,0,1
IDFxm_1,5186533,Lw,2000,SBPSmk/06,4,4,0,0,0,1
IDFxm_1,5186533,Lw,2025,SBPSmk/06,4,4,0.04,0.15,0,0.81
IDFxm_1,5186533,Lw,2055,SBPSmk/06,4,2,0.17,0.64,0.01,0.19
IDFxm_1,5186533,Lw,2085,SBPSmk/06,4,3,0.14,0.48,0.03,0.34
IDFxm_1,5186533,Mb,2085,SBPSmk/06,4,4,0,0.12,0,0.88
IDFxm_1,5186533,Og,2085,SBPSmk/06,4,4,0,0.03,0,0.97
IDFxm_1,5186533,Ol,2085,SBPSmk/06,4,4,0,0,0.03,0.97
IDFxm_1,5186533,Ot,2085,SBPSmk/06,4,4,0,0.06,0,0.94
IDFxm_1,5186533,Pl,1975,SBPSmk/06,1,1,1,0,0,0
IDFxm_1,5186533,Pl,2000,SBPSmk/06,1,1,1,0,0,0
IDFxm_1,5186533,Pl,2025,SBPSmk/06,1,2,0.44,0.45,0,0.11
IDFxm_1,5186533,Pl,2055,SBPSmk/06,1,2,0.17,0.56,0.06,0.2
IDFxm_1,5186533,Pl,2085,SBPSmk/06,1,4,0.14,0.29,0,0.56
IDFxm_1,5186533,Pw,2025,SBPSmk/06,4,4,0,0.27,0.27,0.46
IDFxm_1,5186533,Pw,2055,SBPSmk/06,4,3,0,0.66,0.07,0.27
IDFxm_1,5186533,Pw,2085,SBPSmk/06,4,3,0,0.57,0.14,0.29
IDFxm_1,5186533,Py,2025,SBPSmk/06,4,4,0,0,0.02,0.98
IDFxm_1,5186533,Py,2055,SBPSmk/06,4,4,0,0,0.02,0.98
IDFxm_1,5186533,Py,2085,SBPSmk/06,4,4,0.06,0.06,0.04,0.84
IDFxm_1,5186533,Sx,1975,SBPSmk/06,1,1,1,0,0,0
IDFxm_1,5186533,Sx,2000,SBPSmk/06,1,1,1,0,0,0
IDFxm_1,5186533,Sx,2025,SBPSmk/06,1,1,0.67,0.19,0.15,0
IDFxm_1,5186533,Sx,2055,SBPSmk/06,1,2,0.22,0.49,0.23,0.06
IDFxm_1,5186533,Sx,2085,SBPSmk/06,1,3,0.21,0.19,0.41,0.19
IDFxm_1,5186533,Vb,2085,SBPSmk/06,4,4,0,0,0.03,0.97
IDFxm_1,5186533,Yp,2085,SBPSmk/06,4,4,0.03,0.03,0,0.94
IDFxm_1,5186533,Ac,1975,SBPSmk/07,3,3,0,0,1,0
IDFxm_1,5186533,Ac,2000,SBPSmk/07,3,3,0,0,1,0
IDFxm_1,5186533,Ac,2025,SBPSmk/07,3,3,0.02,0.49,0.43,0.06
IDFxm_1,5186533,Ac,2055,SBPSmk/07,3,2,0.12,0.67,0.15,0.06
IDFxm_1,5186533,Ac,2085,SBPSmk/07,3,3,0.08,0.59,0.19,0.15
IDFxm_1,5186533,At,1975,SBPSmk/07,3,3,0,0,1,0
IDFxm_1,5186533,At,2025,SBPSmk/07,3,4,0,0.24,0.35,0.41
IDFxm_1,5186533,At,2055,SBPSmk/07,3,4,0,0.17,0.4,0.43
IDFxm_1,5186533,At,2085,SBPSmk/07,3,4,0,0.22,0.36,0.42
IDFxm_1,5186533,Ba,2025,SBPSmk/07,4,4,0,0,0.12,0.88
IDFxm_1,5186533,Bc,2085,SBPSmk/07,4,4,0,0.06,0,0.94
IDFxm_1,5186533,Bg,2055,SBPSmk/07,4,4,0,0.03,0.02,0.95
IDFxm_1,5186533,Bg,2085,SBPSmk/07,4,4,0.06,0.1,0.09,0.74
IDFxm_1,5186533,Bl,1975,SBPSmk/07,2,2,0,1,0,0
IDFxm_1,5186533,Bl,2000,SBPSmk/07,2,2,0,1,0,0
IDFxm_1,5186533,Bl,2025,SBPSmk/07,2,3,0,0.48,0.52,0
IDFxm_1,5186533,Bl,2055,SBPSmk/07,2,3,0,0.19,0.62,0.19
IDFxm_1,5186533,Bl,2085,SBPSmk/07,2,4,0,0.06,0.35,0.59
IDFxm_1,5186533,Cw,2025,SBPSmk/07,4,3,0.44,0.08,0.17,0.31
IDFxm_1,5186533,Cw,2055,SBPSmk/07,4,2,0.75,0.09,0.03,0.12
IDFxm_1,5186533,Cw,2085,SBPSmk/07,4,2,0.66,0.06,0,0.28
IDFxm_1,5186533,Dr,2085,SBPSmk/07,4,4,0,0.12,0,0.88
IDFxm_1,5186533,Ep,2025,SBPSmk/07,4,3,0.06,0.35,0.24,0.36
IDFxm_1,5186533,Ep,2055,SBPSmk/07,4,3,0,0.64,0.08,0.28
IDFxm_1,5186533,Ep,2085,SBPSmk/07,4,3,0,0.5,0.07,0.43
IDFxm_1,5186533,Fd,2025,SBPSmk/07,4,4,0,0.26,0,0.74
IDFxm_1,5186533,Fd,2055,SBPSmk/07,4,4,0.01,0.24,0.08,0.67
IDFxm_1,5186533,Fd,2085,SBPSmk/07,4,4,0.08,0.33,0,0.59
IDFxm_1,5186533,Hw,2025,SBPSmk/07,4,3,0.21,0.21,0.2,0.38
IDFxm_1,5186533,Hw,2055,SBPSmk/07,4,3,0.25,0.41,0.03,0.31
IDFxm_1,5186533,Hw,2085,SBPSmk/07,4,3,0.36,0.24,0.06,0.34
IDFxm_1,5186533,Lw,2025,SBPSmk/07,4,4,0.03,0.05,0,0.92
IDFxm_1,5186533,Lw,2055,SBPSmk/07,4,4,0.05,0.11,0.02,0.83
IDFxm_1,5186533,Lw,2085,SBPSmk/07,4,4,0.08,0.15,0,0.78
IDFxm_1,5186533,Mb,2085,SBPSmk/07,4,4,0,0.09,0,0.91
IDFxm_1,5186533,Og,2085,SBPSmk/07,4,4,0,0.03,0,0.97
IDFxm_1,5186533,Ol,2085,SBPSmk/07,4,4,0,0,0.03,0.97
IDFxm_1,5186533,Ot,2085,SBPSmk/07,4,4,0,0.06,0,0.94
